text,humor
What do you call a boomerang that doesn't come back to you? a stick,True
What did the pro bono plastic surgeon say to their patient on dec 31st? happy new ears eve!,True
When i hand-write an entire page it looks like i've had a stroke by paragraph two.,True
What's the same between america and jurassic park they are both a experiment that ended badly.,True
What is e.t short for? because it has little legs.,True
Skinny girls look good in tight clothes.. butt curvy girls look good naked,True
How do we know jesus wasn't good with the ladies? he only got nailed once,True
I can't stop reading things as if there were a punchline.. see what i mean?,True
So i ruined the employee barbecue yesterday. my boss wouldn't stop grilling me about it.,True
How do you blow up a muslim's phone? put it into airplane mode,True
My family treats me like a god. they only talk to me when they want something.,True
"What species are the best rappers? dragons, because they're always spittin' fire.",True
"I have to poop like the joker... really, really bad.",True
Salads don't kill people. people who eat salads kill people.,True
How do you make manischewitz wine? kick him in the nuts.,True
What is the difference between a snowman and a snow woman ? snowballs.,True
What did ted cruz's wife get after being elbowed by him? a ted bruz,True
What kind of money does mario use? 8-bitcoins,True
What do you call a black man flying a plane? ..a pilot you fuckin racists,True
You either die a chris farley or live long enough to see yourself become an adam sandler.,True
Small joke truth or dare dare order us pizza,True
If i weren't such a genus i'd be more specific.,True
Q: what do you call the association of blood donors? a: the iv league.,True
My children are the reason hurricanes are named after humans.,True
(ol) what's the difference between a bucket of poop and a lawyer? a bucket.,True
"I bought 10,000,000 dogecoin yesterday. it turns out jokes are pretty profitable.",True
You seriously don't want hear my next fibonacci joke. it's as bad as the previous two combined.,True
Saw two jeeps crash into each other today. there were dave matthews band cd's everywhere.,True
Why kind of motorcycles do cows ride? mooooootorcycles!,True
Which insect didn't play well in goal? the fumble bee!,True
My blind friend complained i was putting things in his way... he'll get over it.,True
What's a sick persons favourite rhythm game? catarrh hero,True
"'no panties tuesday' is a thing, right? or aka, i really need to do some laundry.",True
Why don't asians like bowling because it's bowring i'm sorry,True
Do you know how to tell when trump is lying? his lips are moving.,True
So today i ripped off my testicles... i didn't want to risk creating any gmos in the future.,True
Teacher: in 1940 what were the poles doing in  russia ? pupil: holding up the telegraph lines !,True
Watching a documentary is the leading cause of being unbearable in conversations for a week.,True
Boxing is dead as... mayweather's wife if she talks back again.,True
"With trump and hillary being the candidates, i think we know who will win... dave.",True
I just flew in from the gender neutrality conference.... and boy or girl are my arms tired,True
What does the mayonnaise say to the refrigerator? shut the door im dressing,True
What did the blue crab call his ex girlfriend? old bay,True
Met a woman with 12 boobs last night... sounds unbelievable dozen tit,True
When we draw birds we basically just draw flying mustaches.,True
"Did you hear about the human cannonball? first day on the job, he was fired.",True
What all girls want? all girls want 70 things in their life 1. shopping rest are 69,True
Waiter what is this cockroach doing on my ice cream sundae ? skiing sir !,True
What do you call a pig who overacts? a ham ham.,True
I think it's nice that the vowels sometimes let y into their crew.,True
If it weren't for snow blowers... the ups man wouldn't come.,True
What did the power ranger-turned-addict say? it's morphine time!,True
What do you call an italian man without arms? a mute. sorry if repost.,True
Why does snoop dogg carry an umbrella? fo' drizzle,True
Why did the chicken cross the street? **do something else with your life!**,True
"The bunnies near my house are laying the smallest easter eggs ever, and frankly they taste awful!",True
"Girl to boy. girl: what's up ? boy: if i tell you, will you sit on it ?",True
I wonder if people in china call their crappy plates their america collection.,True
Q: what type of monster really loves dance music? a: the boogieman.,True
Did you hear about the gay russian knight? his name was sergei.,True
"I've recently obtained a book on the guidelines of masturbation so far, i've stuck to it.",True
"I will never miss you, because i'm a really good shooter.",True
Is your fridge running? why didn't you send it to rio? all the best to our contestants!,True
"How much rest does a bad sheppard get? not a ton, he has a lot of sheepless nights.",True
Why do hens have no tits? 'cause roosters got no hands,True
You cannot eat me unless you spread me. -butter,True
I'm writing a television series which involves everyone smoking dope. it's a mellow drama.,True
Food is like dark humor not every one gets it.,True
What's red and has 7 dents? snow white's cherry,True
The butcher is introducing his wife to some friends... so he says meet patty!,True
Why does yoda like sheep? because dey go baa...,True
A skeleton walks into a bar... and he orders a beer and a mop.,True
Two peanuts walking down a street one was a salted....,True
Why did the chewing gum cross the road? 'cause i stepped on it.,True
Calm down r&b singers nearing the end of your songs,True
Absence might make the heart grow fonder; but absolut makes my clothes go yonder.,True
Q:what did the tornado say to the car?  a:('you wanna go for a spin?'),True
I give this cheese an a i grated it myself,True
What is the most noble office supply? the ruler!,True
Did you hear about the clam that could play violin? it had excellent mussel memory.,True
Did you hear about the genetic study on diarrhea? they say it runs in your genes.,True
Why do kangaroos hate rainy days? because all the kids have to play in side.,True
Why is six afraid lf seven? because seven just came back from a trip to west africa.,True
"My eyesight is good, but my strongest sense is non.",True
I tried running once. but i kept spilling my beer.,True
Pro tip: stall your execution by asking if the lethal injection chemicals are gluten-free.,True
What's the best part about fucking 28 year olds? there's 20 of em',True
Why was the killer whale fired from his restaurant job? because he didn't serve a porpoise...,True
How do whales type e-mails? with their fish fingers.,True
Is there really a fire? prove it. -mrs. doubtfire,True
Did you hear about the sewer line breaking during a funeral earlier? it was a shitty mourning.,True
Just bought a copy of a talking holy book an audibible.,True
What's the difference between justin bieber and a lawyer? some adults like lawyers.,True
Sleep is so cute when it tries to compete with the internet.,True
Why is the dog man's best friend? he has to have someone to blame the farts on.,True
Why do they call it anal bleaching ? surely it should be called changing your ring tone.,True
What did the cheese say to itself in the in the mirror? halloumi,True
Did u hear they're remaking 'dirty dancing' & miley cyrus is gonna play the abortion.,True
Two friends are drinking in a bar... ....i i i cent seem to 'member rest of the joke.,True
What do you call q: what do you call a gay goat? a: a faggoat,True
