text,humor
"Poor richard simmons. he got tangled in his work-out mat, and now he's a fruit roll-up.",True
Q) how do you spot a happy motorcyclist in  fair weather? a) he's got bugs on his teeth.,True
Why are men better swimmers than women they are part sperm,True
I can't stand shigesato itoi... that mother fucker.,True
"It's not what it looks like, i say to the bunny noticing my slippers.",True
My dad hit my with this one: his belt.,True
What do you call a secular humanist ngo? a non-prophet non-profit.,True
"Be thankful for facebook, the way gas prices are headed we may never actually see each other again.",True
What do you call a group of black people? a orniggasation!,True
New research a new research suggests that idiots look for a joke in everything.,True
"Millennial moses: just, let my people go or whatev- hang on i'm getting a text.",True
Kisses make my day... but anal makes me hole weak.,True
Why would i be a horrible magician? cuz i'll fuck a trick up.,True
Why is yoda programming full of exceptions ? because there is no try.,True
I work out at the same time every day... tomorrow.,True
Give me your best pun and i will put them in the despiption.,True
Is it just me... or are circles pointless,True
Why is hay so unreliable? it keeps baleing,True
My poop very recently stopped being imaginary. shit just got real.,True
Some cats just sit there looking at you like you owe them money.,True
So pepe is now an international hate symbol... feelsbadman.,True
Why is a guy in the navy called a seaman? you are what you eat!,True
I got asked how i view lesbian relationships.. apparently hd wasn't the correct answer.,True
"I'm going out with two anorexic girls, two birds, one stone",True
Why isn't there gambling in africa? too many cheetahs.,True
I brought whipped butter instead of cream cheese for our bagels. -terrorists,True
Do you know how a frog listens to music? it uses the ipond...,True
An asian keanu enters a room. asian keanu got angry. asian keanu reeves.,True
What do 9 out of 10 people consider a good time? gang rape.,True
A good way to force people to feel whatever you're feeling is to hum in public,True
"Masturbating is wrong in some people's eyes... also, it burns.",True
Why is rengar so op? because e: bola strike.,True
He always finds himself lost in thought; it's unfamiliar territory.,True
I'm on a whiskey diet... i've already lost three days.,True
What did one tcp packet say to the other tcp packet? 0x809acc0e!,True
"What will a blind, deaf child with no arms get for christmas? cancer.",True
A recent study has found that women who are overweight live longer than the men who mention it.,True
A doe came running out of the forest: that's the last time i do that for two bucks.,True
I had a really big shit the other day. it was a real pain in the ass.,True
If you emphasize the po in police they're probably already after you.,True
"What did cinderella say when she reached the ball? nothing, she just made gagging noises",True
Camper: is it easy to milk a cow? farmer: sure it is. any jerk can do it.,True
"Second date tip: repeat everything you said on the first date, word for word.",True
I won 5th place in the swimming competition! there were only 5 of us.,True
How do you make a plumber cry? murder his family,True
I couldn't find my eye drops today it seems like eye dropped it. :|,True
I was going to castrate myself but i didn't have the balls.,True
"My sister told me not to post a joke about the wtc. i asked, what trade center?",True
"Two soldiers are in a tank. one says to the other, i'd better get out and dry myself.",True
"Me: that is hilarious date: ... me: wait, bread or dead? date: how would my parents be bread?",True
"Who was the first carpenter? eve, she made adam's banana stand.",True
If i was a dj... i'd wanna be called jd dyslexic.,True
Canadian bacon is just like regular bacon but with health insurance and a passion for hockey.,True
What do you call a frozen swine lavatory? a pigloo i'll see myself out.,True
What do you call it when you do papercrafts with seaweed? norigami.,True
If i was in that malaysian airplane my wife would find it in 10 minutes..,True
The only b word you should call a woman is beautiful. bitches love being called beautiful.,True
Q. why didn't the skeleton cross the road? a.  he didn't have the guts too,True
I wish conversations were like user agreements where i could skip to the end and just agree.,True
What is one food guaranteed to lower a women's sex drive? wedding cake,True
The first 30 years of childhood are always the hardest.,True
Why do nursing homes give men viagra before they sleep? so they won't roll out of bed.,True
How many nails are there in a lesbian's coffin? none. it is all tongue and groove,True
Washington dc's iq is the same as the federal reserves interest rate theyre both negative.,True
This is not the droid you're looking for. - obi wan helping yoda pick out a new phone,True
I'm done making racist jokes.. because racism is a crime and crimes are for black people.,True
Do you have this in beige? - old people,True
What did the cell say when its sister stepped on it's toe? mitosis!,True
"What is the slogan of the mormon church? we don't care how you bring 'em, just brigham young.",True
"Want to hear a pizza joke? never mind, it's too cheesy.",True
Knock knock jokes ... the guy who created knock knock jokes deserves a no bell prize.,True
Me: i do guests: awww me: or do i? guests: ooooo,True
What is harry potters favorite way to get down a hill? walking (punchline in comments),True
What's the programmer's favorite drug? a line of code.,True
A fart is the only bodily function which has its own punctuation. the skid mark.,True
A world without women...... is a pain in the ass,True
Why are bass guitarists always standing at the front door? because they don't know when to come in.,True
Johnny depp has announced that he has a mental issue he has deppression,True
"So i've decided that my wi-fi will be my valentine. idk, we just have this connection.",True
We should start calling policemen diamonds.  diamonds  clubbing spades.,True
Answer: wicker chair question: what did elmer fudd do when jennifer lawrence stood up?,True
What's 68? you do me and i owe you one.,True
If i had a coin for every gender there is.. i'd have two coins.,True
What is a geometry teachers favorite movie? angles in the outfield,True
What does diana stand for? dead in a nasty accident.,True
Dark humor is like a kid terminally ill with cancer it never gets old,True
Why do people say half a dozen? why can't they just say six,True
I just met a girl named ellen she's the complete inverse of my e^(x),True
Doktor: did you get a drug test? me: nah i know what i'm on,True
I'm the designated driver so it's mini bottles in the restroom for me,True
Why is it called a menstrual calendar and not an egg timer?,True
How much does it cost for a pirate to get an ear piercing? a buccaneer.,True
Help your friends diet by replacing the light in their fridge with an air horn.,True
I like to use big words that i don't understand- they make me seem more photosynthesis.,True
Accidentally called 911 set my house on fire to not look stupid.,True
Lpt: how to meet the man/woman of your dreams. go to sleep.,True
A three legged dog walked into a saloon. said..i'm looking for the man that shot my pa.,True
What does an optimist call the world trade center? san diego.,True
What do you get when you cross a lawnmower and a canary? shredded tweet.,True
"I'm reading a book on evolution... the beginning wasn't great, but it's getting better over time.",True
