text,humor
What is it called when the police work overtime? copper nitrate.,True
*watches how to lose a guy in 10 days* pfft... i could do it in 8,True
Don't think of yourself as an ugly person. think of yourself as a beautiful monkey,True
Me: my bed is so warm and cosy. i never want to leave. bladder: ahahahahahahaha,True
How many sjw's does it take to change a 90w lightbulb? did you just assume my wattage??? flickered,True
How does a french woman hold her liquor? by the ears.,True
Why would helen keller be a horrible driver? because she's dead.,True
Why was everyone laughing at the sculptor? he was making a funny face,True
"My gf asked me if gorilla meat was forbidden in islam. i told her, yeah, it's haram, bae.",True
"Q: do ghouls eat popcorn with their fingers? a: no, they eat their fingers separately.",True
"Ayy girl, are you ohio? because we should be dayton.",True
What do you call a large group of people who spit on others? the salivation army.,True
Journalist asks a neo-nazi what do you have against foreigners? i have an axe,True
Why was the penguin banned from the winter olympics? he was caught taking polaroids.,True
I used to be addicted to frozen sandwiches but i decided to go cold turkey.,True
What is a red haired persons favorite alcohol? ginger ale,True
Why do people go to the gym again? do they not know what a nap is?,True
Have you heard about one direction? it looks they took different directions,True
Did you hear about the guy who got his whole left side cut off? he's all right now.,True
I try to accomplish epic missions before the microwave hits zero.,True
If hilary clinton and donald trump go on a stranded island together who survives? america.,True
"Dirty jokes. what do you tell a woman with no arms, and no legs? ---nice tits darks1dez",True
"Sorry i put black eyeliner on your baby, but honestly, look at how edgy it is now.",True
Girl you got the brains of a seal. wanna get smashed at the club?,True
What happened when jesus 'screwed' around? he got *nailed*.,True
You ever shit sooo good you cum? and get all light headed and shit? -uncle sam t.,True
Why is revenge a dish best served cold? because it's just-ice,True
What kind of car do ghosts drive? boogatti!,True
I wasn't born with enough middle fingers to let you know how i feel.,True
Why did a chinese man ride a bike to the brothel? to get laid.,True
Thinking about opening a lingerie shop for plus size women ....... gonna call it king thong,True
Why did the python return his pants? they were too constricting.,True
What do you call a starting indie dev? no game no life,True
"Have you heard about that new girl, pandora? she's got one hell of a box.",True
A woman walks into a bar. what makes you think she can drive any better?,True
I'm 5'3. i may be short but i have a huge personality....disorder.,True
When i grow up i wanna be a fire truck,True
How can you know a girl is from japan? her pussy is blurry.,True
What's the fastest way to get away from hell? piss off satan's wife.,True
"If i ever need a heart transplant, i'd want my ex's. it's never been used.",True
Why do i tell jokes in elevators? because they're funny on many levels.,True
You miss 100% of shots you don't take,True
Michael j. fox got into a car accident recently... he was really shaken up about it.,True
"A prisoner was told how he'll be executed needless to say, he was shocked.",True
"My facebook movie is okay, but the book was better.",True
"When you assassinate, you make an ass out of ass innate.",True
I just saw someone eat 12 dozen custard donuts it looked like a gross meal,True
Why did the lizard take viagra? he suffered from a reptile disfunction.,True
Why do asians squint all the time? because nukes are so bright,True
What did the male cat say to the female cat. damn girl you looking feline.,True
Why did the farmer's bucket keep singing songs? because it was haulin' oats.,True
"With my wife it was sex, sex, sex... yes, three times in 35 years",True
"Want to hear a joke about pizza? nevermind, it's too cheesy.",True
Why did jesus christ go to the doctor? his resurrection lasted more than four hours.,True
"I'm not racist, i hate all black people.",True
What's black and white and red all over? batman's father,True
What happened when the cheese factory exploded? debrie everywhere.,True
Why was 6 afraid of 7?  because 7 was a registered 6 offender.,True
If you can't figure out your location on a coordinate plane... ...are you lost in translation?,True
I like my coffe like i like my slaves free,True
What do you call a rabbit with a crooked dick? fucks funny,True
I shook this magic 8-ball for some advice and now there's cocaine everywhere,True
Q: what is iraq's national bird? a: duck.,True
I'm scared to open any email with a photo attachment because of all this talk about photobombing.,True
My dad's bread factory burnt down now his business is toast,True
"It's a boy! i shouted, as i ran from the thai brothel.",True
Why did walter white not pay for his pizza? because it was on the house.,True
I baby-proofed my apartment but they keep getting in.,True
Anyone know someone who owns an ark? i think i noah guy...,True
"I want a matronly african american to say, child, please when i'm being silly.",True
What's the stupidest animal in the jungle? a polar bear,True
To everyone with a motorcycle: your motorcycle is very loud & we are all very proud of you.,True
A world renowned chef undercooked the meat it was a rare misteak,True
"Hippocrates did very well for himself, considering he was named after cages for a large mammal.",True
I did a terrible job preparing for my blue man group audition and boy is my face red,True
I would make a joke about your mom but cows are holy in india,True
How can you tell your sister is on her period? your dad's cock tastes like blood.,True
What do you call a chinese man with a bad sense of direction? wong wei,True
Recent scientific discovery: diarrhea is genetic. it runs in your genes.,True
He died doing what he loved; shouting 'boo!' behind horses.,True
"When i call out the wrong name during sex, i just segue into singing mambo no. 5.",True
"I throw my hands up in the air sometimes, saying am i being detained?",True
I wish my penis was smaller. then i could finally disprove the planck length.,True
Whats orange and bad for your teeth? ... a brick,True
Which celebrity is great at creating probate documents? will smith,True
Ice bucket challenge fail ( french ) 2014,True
Do people lifting with their knees and backs know about using their hands?,True
"My goodness, you've grown a foot since i last saw you... ...said the doctor in chernobyl.",True
I was going to make some fat jokes... but i don't think they fit the situation.,True
Why wasn't jesus born in the united states? they couldn't find three wise men or a virgin.,True
How do you turn a fox into an elephant? marry it.,True
These fries are too crispy - inventor of the microwave,True
Why do historians say hitler was a great mathematician? he could always find the final solution,True
2 pacs of eminems for 50 cents? man that's ludacris,True
Why don't old people have sex? have you ever tried to open a grilled cheese sandwich?,True
How is called the funeral of an electrical engineer? grounding,True
What do you call an online relationship? e-bae... i'll see myself out,True
Doctor: do you suffer from premature ejaculation? patient: no. i enjoy it.,True
What did the pirate get on his report card? seven c's,True
My boyfriend said we can't hang out this weekend because he doesn't exist.,True
