text,humor
It's unfortunate when pasta night turns into a surprise family intervention.,True
How do you impress a girl? by growing up.,True
Everyone has at least one friend who treats their facebook status like their therapist.,True
I ride a dog to work... the commute's a bitch!,True
I tired playing soccer but i couldn't get a kick out of it.,True
Why did the tree look pissed off all the time? it had resting birch face.,True
I hate when i'm about to hug someone really good looking and then i hit the mirror.,True
What does a frying pan and anal sex have in common? they both brown your meat.,True
This is eric's wife. he accidentally left the house without his phone. tell me everything.,True
Have you seen a proton lying around? i'm sure i hadron somewhere.,True
"I had a delicacy last night, young wookie steak... ...it was a little chewie.",True
Q: what's the difference between bill clinton  and david koresh? a: koresh only burned 85 people.,True
Jus waited for a stop sign to turn green,True
Did you know stalin's penis was the funniest part of his body? it was real commiedick.,True
My girlfriend told me to stop singing oasis... i said maybe.,True
I wanted to ask what's up with women but that was too broad of a question.,True
Does this bus stop at the river? if it doesn't there'll be a very big splash.,True
Did you hear about the hungry clock? it went back four seconds.,True
When sting retires will he change his name to stung?,True
I made a joke at the us-mexico border jajajajajajahahahaha,True
Why do cowboys like dachshunds so much? they like to get a long little doggie.,True
Bought a new shakespeare sat-nav - it gets me from a to b or not to b.,True
"Mexicans and muslims have a lot in common now... if you've seen juan, you've seen amal.",True
There is never an excuse to use a contract killer always pay-as-you-go.,True
I've been in love only two times in my life and one of those was with a cheesecake,True
"I wanted to ride my bike, but it was two tired.",True
Aquafina is spanish for tap water in a plastic bottle,True
Why is divorce so expensive? because it is worth it.,True
Definition: politics poli (poly): many.... tic(k)s: blood sucking creatures,True
"1990 called, they want their shirt back. ...why didn't you warn them about 9/11?",True
Why are black man's palms white? because they are always leaning against cop cars.,True
What do u call a turtle running on a 9v rechargeable battery? dura-shell,True
If donald trump and hillary clinton get in a plane crash who survives? america survives.,True
Why do tourists always take pictures in paris? because the tower is an eiffel.,True
"Confucius say... he who farts at church, sits in his own pew.",True
(generic title that catches your attention) (mildly amusing pun),True
What did the leper say to the hooker? you can keep the tip.,True
"Male bats have the highest rate of homosexuality than any other mammal. well, that explains edward.",True
Chuck norris was born in the log cabin he built himself.,True
"As an alzheimer's patient, this is my favorite joke on reddit",True
What do you call it when a transcendentalist author looks at old photos? thoreau back thursday,True
Q. what did the snail say when he  hitched a ride on the turtle? a. wheeeee!!!!!,True
We are the people our parents warned us about.,True
How do you make your girlfriend scream during sex? call her and tell her all about it.,True
If i want to hear good gospel music... ...i go to christian dingle .com,True
I tried to eat a clock once... but it was very time consuming,True
If donald trump and hillary clinton are on a sinking boat who survives? america,True
I'm reading a book about anti-gravity **it's impossible to put down**,True
I do my best when my manager puts a gun to my head.,True
Why can kangaroos jump higher than a house? because a house can't jump.,True
"What's in a honeymoon salad? lettuce alone, without dressing ...",True
What do you call a zombie musician? a decomposer.,True
I watched lost in space and loved it! it was a great documentary on matt damon.,True
"Old chinese proverb man who fart in church, must sit in his on pew.",True
Fee fie foe fum what is fee fie foe fum fum foe fie fee? mike tyson's inmate number.,True
What do you call a to-go dish ordered from german-italian restaurant? alfredosehen,True
Smokey: only you can prevent forest fires me: holy shit a talking bear,True
I have no time for stupid people but they sure do have time for me.,True
What do you call a pig with three eyes? a piiig!,True
What do you call a blind dinosaur? an idontthinkhesaurus.,True
Kids are like bears. if you play dead eventually they'll leave you alone.,True
I called the rape advice line earlier today. turns out it's only for victims.,True
How many men does it take to change a light bulb? not all of them.,True
What kind of tv show do felines watch? catoons,True
Why was 7 afraid of 8? because may be 8 didn't have charging jack,True
Wiping your ass is a lot like approaching a traffic light... red means stop.,True
"When god handed out chins... you thought he said gins, and asked for a double.",True
Shout out to the guy behind me flashing red & blue lights.,True
"Yo mamma is so fat..... when she moons people, they turn into werewolves.....",True
Do you like pudding? bill cosby like pudding his dick where it didn't belong.,True
I've been reading a book on euthanasia... it's so good i can't put it down.,True
What do you call an asian woman with a white boyfriend? a sex slave.,True
Nicki minaj is probably my favorite dr. seuss character.,True
Report - sharks have difficulty finding work 51 weeks every year.,True
Is there a way to politely throw breathe mints in someone's mouth while they're talking?,True
"I used to steal other people's jokes. i still do, but i used to, too",True
Confusing holiday!!!! what is the most confusing holiday in harlem? father's day-unknown,True
How long is a 0 or 1? just a little bit.,True
Running away doesn't help you with your problems. unless you're fat.,True
Ever had a yellow snowcone? urine for a treat!,True
"I could eat. - how i answer most questions, even if they're not food-related.",True
"If one is an expert at tying knots, one does knot simply.",True
Frodo baggins doesn't get back court violations in basketball. he gets a there and back again,True
Do one person every day that scares you.,True
Sorry i ate your baby but you shouldn't have wrapped it like a burrito.,True
What do you call a bird born in the 90s? a millennial falcon.,True
"A spanish, greek and portuguese man go to a bar. who pays for the drinks? the german!",True
"Two years ago, my favourite cow died today, i finally moooved on.",True
"Dirty laundry when you wash a teenage boy's socks, you're doing a load of loads",True
I like my women like i like my fish. an irregular plural.,True
What does garfield like in his bed? pussy,True
Have you ever heard about that joke you can't tell to gay people?,True
Two irish homosexuals michael fitzpatrick &amp; patrick fitzmichael,True
Knock knock who's there ! chrysalis ! chrysalis who ? chrysalis the cake for you !,True
Why don't bears wear boots? cos they like to walk around in their bear feet.,True
What did oscar pistorius say when his cellmate asked him how he ended up in prison? i'm stumped.,True
Food is like dark humor.. not everyone gets it.,True
How did the truck get his girlfriend? pickup lines,True
What do you call a group of babies? the infantry.,True
I like writing my own chemistry jokes... because the only good ones argon.,True
