text,humor
"Seen on the back of a harley-davidson tee shirt:   if you can read this, my bitch fell off.",True
A kid with a.d.d. walks in late for class... look a squirrel!,True
I realized today why some people spend their lives looking for bigfoot. he doesn't exist.,True
"Yeah, sex is awesome. but have you ever put clothes on straight out of the dryer?",True
I just saw someone by themselves not looking at a phone. hope they're ok.,True
Frog parking only. all others will be toad.,True
Why did the geologist's wife leave him? he was getting physical (first joke hope you like it),True
What's better than winning gold at the paralympics? walking.,True
My hair's gone mad today if anyone needs a small furry animal smuggled anywhere.,True
I hate using a plunger... they work the shit out of me.,True
If you clone a twin... do you get triplets?,True
24 men sucked off in magaluf. 11 f*cked in belo horizonte.,True
Everything must go? you should have had that attitude before going out of business.,True
I go for chubby girls because they can't run away,True
"Me: wow i have to print this document right now printer: like, right right now?",True
*sees ad for burger & fries* *drowns in his own saliva*,True
Gay sex how much cum does a gay man have? a buttload.,True
Why can't you play peek-a-boo with jesus? because he has holes in his hands,True
"If i ever go to prison, i'm gonna make damn sure everyone knows my street name: butthole teeth.",True
What is green and smells like paint?!? green paint.,True
What do you call a pakistani man who's been everywhere and done everything?? bin-der-done-dat,True
I'm glad the dentist calls me the day before to remind me to cancel my appointment.,True
How do you stop a lawyer from drowning? toss him some sort of flotation device,True
Q: how did the ghost patch his sheet? a: with a pumpkin patch.,True
*popular kid is struggling in class *gets a tutor to help *kool-aid,True
Why does santa have an enormous sack? he only comes once a year.,True
Why is there no aspirin in the jungle? because the parrots eat em' all.,True
What do you call a person with normal abs in a universe full of fat people abnormal,True
Do you even choo choo? because you are a damn girl karma train,True
What did the eye say to the other eye? something smells between us.,True
I started writting an autobiography but i gave up... story of my life.,True
My dad just asked me if nicki minaj is claymation. didn't have an answer.,True
My favourite thing about pedophilia jokes... is that they never get old!,True
"It's weird how opposites attract, like red wine & a new shirt",True
Have you heard of the gay irish couple? michael fitzpatrick and patrick fitzmichael,True
What do you call a nosy pepper? jalapeno business! (say with sass),True
*shakes the atm like it's a vending machine*,True
"Maybe mama duck isn't leading her babies, maybe she's trying to outrun them.",True
What do neutrinos and i have in common? we're always penetrating your mom,True
Nothing says i mean business' like using a grocery cart at the liquor store.,True
I like my women like i like my shirts with a deep v,True
What is brown and rhymes with snoop dr. dre,True
What does a white girl with a lisp say? yaaathh,True
"They laughed when i said i wanted to be a comedian. well, no ones laughing now.",True
What does an alabama prostitute give her family? a discount!,True
If an apple a day keeps the doctor away how many orchards does it take for a lawyer?,True
The groundhog in our town died on sunday. i can't imagine how long our winter will be now.,True
How much time does a black woman takes to take out the trash? 9 months,True
I don't fuck my wife. i make fuck to her.,True
You were probably conceived at home... they say most accidents happen around the household.,True
Why doesn't the easter bunny make noise when he has sex? because he has cottonballs,True
How do you make hitler cry? easy just show him his gas bill.,True
What's the difference between a pizza and an onion? no one cries when you cut up pizza.,True
*gets caught kissing an optical illusion* it's not what it looks like!,True
*shows up to marathon with perfect hair* yeah i've been conditioning a lot for this race,True
"Two fish are in a tank... one of them says hey, how do you drive this thing..",True
So my sister is pregnant with her first child. i'm so happy to finally be a father!,True
Yo mama's so fat when she goes to taco  bell they run for the border !!,True
I went to a zoo yesterday... but they only had one dog! it was a shitzu (shit zoo),True
My doctor told me a joke the other day he left me in stitches.,True
You'd think strip poker would be more fun but grandpa is horrible at cards.,True
"I was desperate, i *needed* a recipe for indian bread! but i found naan...",True
My gps sighs and rolls its eyes every time it says recalculating.,True
The worst time to have a heart attack is during a game of charades.,True
My ex-wife and i broke up over religious differences. i was agnostic and she was satan.,True
My girlfriend is now mad at me because i didn't know why she was mad at me.,True
"Spoiler alert: in the season finale of game of thrones, you die.",True
What is donald trump's idea of an employee discount? waived fees at a slave auction.,True
Yo mama so fat... you have to yell omnikin before you kick her.,True
"Coworker: hey, how's it go- me: i'll take the stairs.",True
"What's the difference between a porcupine and a bmw? on a porcupine, the pricks are on the outside.",True
I came very close to death last night. i had a wank in a graveyard.,True
"If life gives you lemons, you make lemonade. if life gives you melons... you might have sex daily!",True
You know why paedophiles don't play skyrim? no lollygagging.,True
How do you use calculus in real life? you integrate it,True
Like if you've already broke one of your new year's resolutions.,True
What do you get when you cross a spud and a metal show? moshed potatoes.,True
How do you get a parrot to talk properly ?  send him to polytechnic !,True
I like my beers like i like my lumber; 2 by 4:00,True
What's the difference between a park bench and a writer? a park bench can support a family.,True
What do you call a constipated german? farfrompoopin.,True
What do you call a drunk elf? legless,True
Why did the meteorologist bring a bar of soap to work? he was expecting showers.,True
"If you eat four pieces of pizza without separating them, it counts as just one. #dieting #fitness.",True
How did gertie gorilla make the 'playboy'  calendar? she was 'miss ape-ril!',True
How do you know when your dog is a bad hot dog? when it's pure bread.,True
So i went to an ethiopian restaurant last week... and i am still waiting for the food.,True
It's not true that a married man will live longer than a single man it just seems longer,True
Only in america ... do banks leave both doors open and then chain the pens to the counters.,True
What's the secret to a great joke the timing. the timeing.,True
What do a democratic asian and a gay guy have in common? they both love an erection,True
Robin and batman robin: knock knock batman:who's there? robin:not your parents!,True
What gave the blonde a stomach ache? nivea milk.,True
I'm crap at telling jokes. i keep on punching up the fuck lines.,True
I am a master ninja with my ability to hide silently when someone rings my doorbell.,True
"Was nor'easter nemo an omen? cold day in hell yesterday. tomorrow, zombies.",True
"My wife thinks i'm too drunk to take the goldfish for a walk, but i'll show her!",True
Just ate about 3 pounds of eggplant parm. time to fuck.,True
What was santa's christmas-present for the kid with no hands? new gloves for the cold days,True
What do you call a duck on a rampage? amok,True
