text,humor
When a bull wants to listen to a cassette what does he put on his head? steer phones!,True
Did you hear about the guy who robbed blind people? nobody saw it coming.,True
"Knock, knock 2: who's there? 1: europe. 2: europe who? 1: no ur a poo",True
The word 'nothing' is a palindrome. 'nothing' reversed is 'gnihton' which also means nothing,True
Have you tried that new cocktail called hurricane sandy? it's just a watered down manhattan.,True
What is the first thing that vampires learn at school? the alphabat.,True
"Not to brag: not to brag, but i own the world's largest collection of air guitars.",True
Did anyone else witness that jet crashing into the ocean? it was plane to sea.,True
Based on her color and size snookie would make a great buoy.,True
What is the poo from a fish with no dad called? bassturd,True
Rape isn't funny.. especially if you're being raped by dane cook. than its totally not funny.,True
Have you ever had sex while camping? i hear it's fucking in tents.,True
My gf could be a an nfl running back she will *not* go down.,True
"I sex you, but i'm not 'in sex' with you.",True
I lost my new underwear... ...i only wore them briefly.,True
If we elect donald trump for president... there will be hell toupee,True
Did you hear about lance armstrong having a threesome? he was killing two birds with one stone,True
Tifu by calling a flight attendant a stewardess. man did he get pissed off.,True
Nsfw how do you know your best friend is gay? his dick tastes like shit!,True
Kim jong-un has promised a new clear future for north korea. oops! spelt ***nuclear*** wrong.,True
Why was the sea snail sad? because it was abalonely,True
Happy 1 month anniversary to the 37 browser tabs i have open.,True
What's the similarity between a jew and a dog? they both hate the shower ^^^^seeyouinhell,True
"So an atheist pastor, vegan butcher, and the presidential candidate donald trump walk into a bar...",True
I decided not to have any children. i kid you not.,True
Sex is not the answer... sex is the question. yes is the answer,True
I burned my hawaiian pizza today... i shoulda cooked it at aloha temperature.,True
Q: what is the definition of gross ignorance? a: 144 blondes.,True
What do you call a chocolate cake?? a dindonuffin muffin,True
What do you call a man who owns a club for porn addicts? master bates,True
Why was the schwa bad at giving speeches? he said uhh way too much.,True
A beggar attacked me with a frying pan... ... he was arrested for panhandling.,True
What does a german snake sound like? ....,True
What does the ghost like on his roast beef? grave-y gravy,True
Weight loss how can you help a fat person lose a quick 300 pounds? give them a gun,True
How many tickles does it take to make an octopus laugh ten-tickles. ... i can't stop,True
If it wasn't for rap i probably wouldn't know the area codes of most major metropolitan cities,True
Kudos to nph for keeping it brief. #oscars,True
Why did the guy from brooklyn cross the road? none of your f**king business.,True
"If i die, tell them to reconstruct me from sock dna.",True
What's the donald's favourite keyboard shortcut? command alt right.,True
(reads smudged writing on hand during date) i just want to say that u look really preffy tonight,True
I proposed to my mexican girlfriend but she said... i wasn't the juan.,True
What's the difference between a duck? one of its legs is both the same.,True
I told an ebola joke and only 50% died laughing.,True
"Do i agree that education is getting too expensive? to a degree, yes.",True
How do people not know how to say their abc's backwards. it's 3 fucking letters.,True
What's blue and sings alone? - dan  ackroyd.,True
I drank tequila in a cave... ...it was a shot in the dark,True
What's bill cosby's favourite dessert? puddin. puddin his dick inside her,True
Who forgot his phone charger today? this gu,True
What kind of drugs to tumblr users take? anti-oppressants.,True
Why can't french people count to 5? because there's a **tree** in the way.,True
This sub should be referred to as geddit.,True
What do we want! hearing aids! when do we want them! hearing aids!,True
"My brother and i know everything between the two of us. go ahead, ask something...",True
How do you get a jewish girl's number? just check her arm,True
There are 10 kinds of people in this world. those who understand binary and those who don't.,True
"If you get cold, just stand in a corner for a little bit. they're usually 90 degrees.",True
"Are you lactose intolerant? if so, you won't be able to handle this cheesy joke",True
What's the difference between jam and jelly? you can't jelly your dick down a whore's throat.,True
Girl are you a plumber? cause i wanna make you moen,True
How do you call a gay person from russia? sergei.,True
The road to success is always under construction.,True
How do you stop a black kid from jumping on the bed? tape velcro to the ceiling.,True
What is the most racist type of bread? a biguette,True
I lost my thesaurus when i was little... i couldn't find the words to describe how i felt.,True
What do a dog and a near-sighted gynecologist have in common? they both have wet noses.,True
Nothing in the history of the english language has backfired more than the phrase calm down.,True
What do you call a legless man at the beach during high tide? fucked.,True
Why did steve jobs decline chemotherapy? because an apple a day keeps the doctor away.,True
A lot of things can be preserved in alcohol. my dignity is not one of them.,True
So a jewish pedophile walks up to a kid and says hey want to buy some candy?,True
Why do potheads only steal from other potheads? otherwise there's nothing worth toking.,True
So i found out i have ibs last week... the doctor said i have shitty genes,True
Don't be easy to get because you'll be easy to forget.,True
"When the smoke detector goes off, it's time to flip the grilled cheese sandwich.",True
What do you call a foreskin found on a crime scene? circumcisional evidence.,True
I don't really like marxists... ...they have no class.,True
Q: what's green and has wheels? a: grass. i lied about the wheels.,True
Why did the little kid dance on the jar of jam? because the top said twist to open.,True
I'd write a rap song... ..but i'm too lay-z,True
Loltwitter is better with friends. we found some people you might know. block block block block,True
"Fbi agent:  bob vulfov, looking for a bathroom",True
Missing a period is probably a grammar nazi's worst nightmare.,True
"When skinny girls say i'm so fat to fish for a compliment from me, i just agree.",True
"If you die in a plane crash, you also die in real life. that's just what i heard.",True
How does a french lady hold her liquor? by the ears,True
What's the difference between a lawyer and whore? the lawyer can't guarantee to get you off.,True
"I witnessed a kidnapping on the bus today... but don't worry, he woke up before his stop.",True
I can see smoke on the horizon. god i hope it's rest of monday burning to the ground,True
Are trees really necessary? they seem kind of arbor-trary.,True
Andreas lubitz. is the first german pilot to record 150 kills in 70 years.,True
She said i was average. that's just mean.,True
"Roses are red, your body is fine, i know we just met, but your place or mine?",True
"While i might feel unsure how to react, my middle finger is well versed in handling stupid people.",True
I like my coffee like i like my wife... cold and bitter.,True
Hey dad i'm tired! there's a nap for that. :),True
"Remember kids, dark humour is like food... not everybody gets it.",True
Can i borrow your cellphone? i need to call animal control cause i just saw a fox!,True
