text,humor
The worst political jokes..... are the ones that find themselves getting elected.,True
Why don't lawyers play  hide-and-seek? nobody will look for them.,True
If your parachute doesn't deploy... you have the rest of your life to fix it.,True
Two black men jumped off the building. who reached the ground first? noone cares.,True
I just swept a girl off her feet. i'm quite an aggressive janitor.,True
What do you call obnoxious almonds? deez nuts!!! ha! got eem!,True
Which burgers can tell your fortune? medium burgers!,True
What do you get if you cross king kong with a  snowman? frostbite.,True
I wanted my girlfriend to give me some time alone so we got married.,True
Why wasn't meek mills phone working? because it wasn't charged up,True
Do you not like undertale? then you must be under the crowd!,True
How do you shut up a deaf person? punch them in the hands.,True
"A horse walks into a bar... the bartender says, hey! the horse replies, you read my mind!",True
Laughing stock: cattle with a sense of humor.,True
I'm going to open a sperm bank. i'll call it get a load of that guy,True
"People ask me how i got a bmi of 21.2. i tell them, i just did the meth.",True
How can you tell who's the polish jew at the wailing wall? he's the guy with the harpoon.,True
What do you call a pixar film about carpets? a rug's life.,True
I may have to divorce my wife... my son broke both his arms today.,True
2 wrongs don't make a right but 3 rights make a left,True
"You can take the girl out of the food court, but not this girl. i'm staying.",True
What's the difference between a baby and a sandwich? i don't fuck my sandwiches before i eat them.,True
What's the most intelligent breakfast? a stephen fry-up.,True
How much does a truck made of light weigh? photons,True
30 wolves 28 sheep how many did not 10,True
Q: what do bees do if they don't want to drive? a: wait at the buzz stop.,True
I like my women like i like my star wars. ruined by george lucas.,True
Just been informed the man who stole my journal has died. my thoughts are with his family.,True
A unit of power walks into a bar watt?,True
"Fool me once, shame on me. fool your japanese father, shame on your whole family.",True
How do you teach your dog to roll over ? put him on fire.,True
What do you call a trombone player who just broke up with his girlfriend? homeless.,True
"If you men have your movember, then us ladies should have our own.. vajanuary.",True
"Just realized franz kafka was a lawyer so he was kafka, esq.",True
"Don't cry because it's over, smile because it was pizza.",True
Q: what does a 75-year-old woman have between her breasts that a 25-year-old doesn't? a: her navel.,True
I'm really against picketing. i just don't know how to show it.,True
"Til in 1972, the russians attacked their own submarine off the coast of guatemala woops, wrong sub.",True
"I asked an indian if he likes custard he said, not in general.",True
Woman's logic: bikini  no problem. bra and underwear:  omg don't look!!!,True
"The legal system is like bleach, works perfectly for whites, but not with colors.",True
"How many feminists does it take to change a lightbulb? none, they can't change anything.",True
What do you call an asian that loves using moisturizer? laotian.,True
This is your captain speaking... and this is your captain shouting.,True
My family leaves lights on that i didn't even know we had.,True
I need to buy a new alarm clock. the one i have keeps going off while i'm asleep.,True
When is a product with 70% less salt a bad thing? when you're buying salt.,True
Dark humor is a lot like fresh drinking water... not everyone gets it.,True
What kind of story does a rabbit tell? a fluffy tale.,True
I tried to make a joke about coins but it didn't make any cents,True
What's the difference between your mom and a bowling ball? your mom can't fit in a bowling ball.,True
Walked up to 2 guys talking business and told them get a conference room!,True
I admit i've had sex with over 30 women in my life but it only happened one time.,True
What do you call an employee at a sperm bank? a nutjob,True
Power surge at the a/c factory... fans shocked.,True
Wife: i think i look fat. can you give me a compliment? husband: you have perfect eyesight.,True
"Walking into walmart with my kids, remember, kids - use your target voices.",True
Why is japan the only country to celebrate the penis? because it's kawaii.,True
What type of mmo's does the taliban play? rpg's,True
What's 18 inches long and never gets used? leonardo dicaprio's acceptance speech.,True
"Early to bed, early to rise makes people suspicious.",True
I carry a permanent marker just in case someone without a mustache falls asleep.,True
How do you hide money from a republican? put it in a science textbook.,True
What did the windmill say to the windmill engineer? i'm a big fan of your work,True
"The oedipal complex.. it's the difference between milf and m,ilf.",True
"What are three words you don't want to hear during sex? honey, i'm home!",True
Whats brown and rhymes with snoop? dr dre...,True
Just saved a ton of money on my car insurance... by switching to reverse and leaving the scene.,True
Nothing embarrasses psychics more than throwing them a surprise birthday party.,True
Me: i don't know how to dance to this kind of music beer: yes you do,True
My handwriting has gotten pretty bad... i am the most illegible bachelor in my hometown!,True
Stickiest things in the world: 3) lollipops 2) glue 1) children's library books,True
"Gotta ove valentines day roses are red, violets are blue, i'm not a good poet, ...you're hot.",True
"Live for what tomorrow has to offer, not what yesterday has taken away.",True
I was wondering why the frisbee was getting bigger and then it hit me.,True
"I want a firsthand test of the mo money, mo problems hypothesis.",True
It's really cold this year in motown... three degrees... four tops,True
My wife is cheating on me with a tiny farmer wait these are legos,True
What's so good about an ethiopian blow-job? you know she'll swallow.,True
A child's purpose is to help their parents relearn the states and capitals.,True
Nope. not gonna follow anyone whose name is upside down. i got enough problems.,True
What's christmas called in england ? yule britannia !,True
"This might be offensive, but what do you call a jewish pokemon trainer? ash.",True
When big johnny tried to fly without an id... ...the tsa diagnosed him with an enlarged prostate.,True
Why are men smarter than women? because two heads are better than one.,True
How did kim kardashian get her hands on liberace's bath robe? #grammysredcarpet,True
People who write clickbait headlines for a living: fuck you.,True
The second world war should have been called world war returns,True
Why did everybody where white pants at the masters? dustin johnson sneezed.,True
Me *walks into house* wife: where are the kids? me *turns around and goes back out*,True
My walls are closing in. crawling in my skin my cell walls are closing in? help!,True
What kind of cancer does an amnesiac oncologist diagnose? adenocarcinoma,True
What is the definition of a goose ? an animal that grows down as it grows up !,True
They say nothing in life that's worth having comes easily. guess i'm really lucky to have my wife.,True
A pig walks ito a bar ot aother bar joke. just my fuckig ' ' key is't workig.,True
Text boner to 69696 to donate $69 dollars to the rad cross,True
What do you call a black hipster? blipster,True
My father's such a condescending man ... since he died he's always looked down on me.,True
My blind friend texted me from his new phone today! it said gwi u dor srw ofjrd,True
What does the cannibal do after he dumps his girlfriend? he wipes.,True
