text,humor
How many latin americans does it take to change a lightbulb? a brazilian.,True
A man is stranded on a dessert island and it was delicious.,True
What did the jew say when he reached the concentration camp? au shwitz,True
What happens if mike tyson carries around mjolnir all day? he gets thor arms!,True
A man asked for directions to the guillotine festival... it's just ahead.,True
Why can't blondes count to 70? because 69 is a bit of a mouthful.,True
"What's brown, and rhymes with snoop? dr. dre",True
How do you catch a dyslexic fish? ya get it hooked on phonics!,True
How did the geometry teach kill himself? he used a hypote-noose,True
I used to pay out of pocket for viagra... it was hard for a long time,True
Why did the welder put on a scuba tank? someone's got to fix this sub.,True
What's a police officer's favorite party game? pin the murder on the black guy,True
What do you call an upside-down w? an m-poster,True
Why do mexicans make refried beans? ever heard of a mexican doing something right the first time,True
The more you run over a cat... the flatter it gets.,True
"Magician: think of a letter, any letter me: ok magician: now double it me:",True
"Maybe the titanic sank because there were too many cats onboard, you don't know.",True
What sound does a piano make when falling down a mine shaft? a-flat minor.,True
What goes dot-dot-croak dot-dash-croak ?  morse toad !,True
How does moses make coffee? hebrews it :),True
What do you call a cadillac with a staircase on the back? an escalador.,True
How can you tell your girlfriend is getting fat? she starts fitting into your wife's clothes.,True
"When my wife told me to stop imitating flamingos, i had to put my foot down",True
When you said coke i assumed you meant cocaine. no thank you. soda is bad for you.,True
Did you hear about the dentist who planted a garden?... a month later he was picking his teeth,True
Why did the english student get an f? his poem had abad rhyme pattern.,True
"I could totally handle twins, triplets even quadruplets. hold it, you're talking about babies?",True
What is kim jong un's favourite food? yellowcake.,True
I'm throwing a party for people who can't ejaculate let me know if you can come or not,True
Im on a sea food diet i sea food and i eat it.,True
Chuck norris once created a flamethrower by urinating into a lighter.,True
I held the record for collecting stephen king's books. then i lost it.,True
Why did the chicken cross the road? because 7 8 9 haahaha wait...,True
What kind of candy is hitler? a jew-breaker!,True
Why was the mushroom invited to the party? because he was a fungi!,True
What did the existential pig say? what ham i?,True
Maybe if we start telling people the brain is an app they will start using it.,True
"When your ipod stops working, it floats. because it doesn't sync.",True
My girlfriend and i are in sync! like the band. or soap.,True
What do pink floyd and dale earnhardt sr. have in common? their last big hit was the wall.,True
What do you call a sauna massage? a saussage,True
What do you call an alligator with a vest on?... ...an investigator.,True
Did you hear about the woman who beat usain bolt? turns out it was race related.,True
My cat acts pretty tough for someone who disappears for 3 days anytime i sneeze.,True
"I had an epiphany, every sentence is an innuendo, if i think long and hard about it.",True
"Before the internet, it was way harder to google stuff",True
What do nazis drink for breakfast? orange jews.,True
What do you call 5 black people on a plane? niggas with altitude,True
I remember the first time i ever masturbated... ... it was a seminal moment.,True
"If donald trump and hillary clinton were on a boat, who would survive? answer: america",True
"Excuse me, miss, you've got a little bit of face on your makeup there..",True
How do you keep a club exclusively for straight edgers? you weed out the rest,True
A midget psychic escaped from prison... i guess you could call them a small medium at large.,True
I lost my thumb in a serious movie rating accident.,True
Guns don't kill people. chuck norris kills people.,True
I flashed my bios... ... and got arrested for indecent exposure.,True
What do you call someone who sells sex in exchange for spaghetti? a pastatute.,True
"Use condoms: because if she'd sleep with you, she'd sleep with anyone.",True
Racist surfer what did the racist surfer say when asked about hanging a black man? hang ten dude!!,True
Did you hear about the murder of the cartoon artist? the details are sketchy.,True
I'm reading a book about anti-gravity. it's impossible to put down.,True
"Why don't jews play basketball? because even if they miss the shot, they still ask for change.",True
What do you call a prostitute's vagina? a whorifice.,True
If you can't tell the difference between a ladel and a spoon then you're fat.,True
Q. why do men like love at first site? a. it saves them a lot of time.,True
Why do truck drivers like wearing finger-less gloves... they like to see their girlfriend in shorts,True
What do you call a nun who is outside her local calling area? *a roamin' catholic.*,True
Dude are you biting your nails i thought you were vegan,True
"Blood types they told me i had type a blood, but it was a type o.",True
Found $10 in a pants pocket. it was awkward though because someone was still wearing it.,True
"My friend said, hey, can you tell me the time? i said, not on my watch",True
My goal weight: to not look like a before picture.,True
You know what a walrus and tupperware have in common? they're both looking for a tight seal,True
Leaving someone a voice mail is the new myspace message.,True
Schrodinger's cat is depressed cat: no one came to my birthday party/funeral,True
How do you post a fish? you send it cod ... or first bass mail,True
Turkey is going to get served very soon,True
"So i went to a production about puns today... ...it was basically just a play, on words.",True
What did the fish say when it ran into the wall? damn,True
I'm organizing a party for people who can't ejaculate please tell me if you can't come.,True
What happened when the mrs. smith's truck collided with the tastykake truck? pyrex,True
What would you call an uprising at charles xavier's school? a mutant-y,True
The garbage needs to go out. it's full of candy wrappers. is eminem in there?,True
"Patient: doctor! doctor! i think i'm addicted to twitter! doctor: sorry, i don't follow you.",True
This girl wanted to marry a ghost. i can't  think what possessed her.,True
"If more than one mouse is mice, then more than one spouse is spice.'",True
What do buddhist monks have for breakfast? 'ommm' lettes!,True
Why does windows 9 not exist? because 7 8 9.,True
What does pittsburgh have in common with peter pan? the pirates always lose.,True
What's the best part about dating a homeless girl? you can drop her off anywhere!!,True
"What's the similarity between snooker and sex? if red covers pink, go for the brown.",True
"I watched pom. you misread that, didn't you?",True
What's black and blue and doesn't like sex? the cheerleader in my trunk.,True
"What do you call a black man flying an aeroplane?... ... a pilot, you racist fuck",True
"Will, you, mary, me -- invitation to an orgy.",True
"You can spray tan a baby if you want to, it's not illegal.",True
What do you do after making too many cheese puns on r/jokes? goudaff reddit.,True
"Mathematically, the difference between jelly and jam is... = j(elly - am)",True
Customer asked where i lived so i thought the most accurate response was the internet.,True
If i ever open a bakery.... i will call it the bread pit,True
