text,humor
What's the worst thing about having a huge dick? trying to hide it under the skirt.,True
What do you call an angry german? a sauerkraut,True
"Why don't most fans like the first 39 episodes of dbz? its pretty gay, just saiyan.",True
What do you call a stampede of mexicans running away from a snake? **hiss**-panic,True
"My girlfriend said i talked just like justin bieber... ...i said, what do you mean?",True
Are you free on saturday? of course im free im american!,True
"*scrolling through liam neeson action movies* sigh, why are all the good ones either grey or taken",True
My thumb keeps attacking my pinky... i've got a civil war on my hands!,True
What's the fastest way to make a skeleton? put a leper in a wind tunnel,True
What do you call a farmer who's excellent at what he does? outstanding in his field,True
What kind of nut does spock hate the most? pekhan,True
I'm writing a book on how to be sneaky... ...it's a lurk in progress.,True
What did one labium say to the other labium? we were tight until that dick came between us.,True
It's such a beautiful day i had to open the window while i watched tv.,True
Does this leaf make me look fat? - eve.,True
"If there's one thing i know about mexican stand offs... in the end, there can only be juan.",True
What do all murderer's have in common? they all have killer personalities,True
Why would you wear two pairs of pants while golfing? you might get a hole in one.,True
Weird how tv characters hardly watch any tv.,True
What did the dad buffalo say to his son when he dropped him off at school? bison,True
"Trump says the biggest threat to the world is a manic, mad man having control of nuclear weapons",True
What does 90 year old pussy taste like? .....depends.,True
"Hi, how much for this torture device? sir, that's a wedding ring.",True
What do you call that useless piece of skin on the end of the vagina? a woman,True
Damn girl are you an indian reservation? cause i want to lay some pipe in you.,True
"Dear sleep, i know we had problems when i was younger, but now i love you.",True
A tee-shirt idea for tourists in virginia: congratulations on losing your virginia-ty,True
Have you seen the bus website? yes - it's just the ticket!,True
What's yellow and goes around? a banana in the washing machine.,True
What do you call a dog in the library? a hush puppy.,True
What's the best way to cheer on an electrician? you con-du-it!!!,True
I just found out they made a heart-shaped dairy-lovers pizza too cheesy for me though,True
"In the year 2065, old men will say 'bae'",True
Have you seen www.tame.com? yes but i'm not wild about it.,True
Why did the computer freeze? it got frostbyte.,True
What is the leading cause of pedophilia in america? sexy children.,True
"Why didn't the pirate chessplayer enjoy his crackers? because they were stale, matey!",True
My wife and i were happy for 20 years then we met.,True
Telling a woman that you want to rock her body means something completely different in pakistan.,True
"I once visited the virgin islands. when i left, they were just called the islands.",True
Why did hitler always win at limbo? because no one else could stoop any lower.,True
What do you call a ban-worthy girl a banshee,True
"True friendship is when you walk into someone's house, and your wifi connects automatically..",True
I like my women like i like my coffee finely ground and sealed in an air-tight container,True
I hope the zombies start with people that talk to me when i'm obviously counting.,True
How do you find will smith in the snow? look for the fresh prints,True
If love is blind why is lingerie so  popular?,True
How did the octopus go to the war? well armed...,True
What's a pedophile's favorite part about hockey? ...before the first period.(   ),True
"If i buy a soccer ball, will you kick it with me?",True
Why shouldn't you join alcoholics anonymous on thanksgiving? because all they serve is cold turkey.,True
Why doesn't barbie have kids? cause ken cums in another box...,True
Why is it better to be fat than skinny? because the pros literally outweigh the cons!,True
What's red and smells like blue paint?... red paint.,True
I now pronounce you husband and wife. you may now update your facebook status.,True
"What has six legs and goes hodeedo, hodeedo? three black guys about to miss the elevator",True
I tried to start up a business as a ford dealership i lost my focus,True
A hole was found in the wall of a nudist camp... police are looking into it.,True
Never marry a girl whose mother's name is hope.... because 'hope' never dies.,True
I was his rug feeler. tested his rugs.,True
I hate people who say 'age is just a number'... age is clearly a word.,True
"My buddy joined christian mingle... it's going pretty well, he got nailed three times in one night.",True
If you get raped... then at least you know there is someone in the world who wants you.,True
I used to trust my farts..... but then shit got real.,True
When you really have to pee and there's no bathroom in sight... urine trouble.,True
A kid looks up from his phone... ....,True
Why was the energizer bunny arrested? he was charged with battery. xd,True
Why can't a bike stand on its own ? because it's two tired.,True
Why are muslim men allowed 4 wives? because islam gives women equal rights!,True
So glad i don't subtweet like some people.,True
What do you call a masturbating cow? beef strokin-off.,True
That's the last time i buy underwear at a yard sale. i don't want to talk about it.,True
"What did the frog say to his girlfriend while she was giving him a handjob? rubbit, rubbit!",True
"Siri, are you a funny reference any more?",True
Coke is like porn you keep coming back for more! :),True
"Would you like a wet-nap? no thanks, i had one this afternoon.",True
"Did you hear about the cannibal in school? it was a struggle, but eventually he passed the class.",True
The original title for star wars was skywalker: texas ranger. starring chuck norris.,True
"How is crossing an intersection like going to jail? if you're a white man, you're free to walk.",True
I really try not to make fun of fat people... they have enough on their plate,True
"It doesn't matter if its a dog, it's still called a cat scan",True
Why did the farmer use a steam roller? he wanted to grow mashed potatoes.,True
Women are better than cake. you can have a woman and eat her too.,True
"My wife said she wanted to die naturally. so i shot her and she died, naturally.",True
What do you get if a convict goes camping? criminal intent.,True
Why is six afraid of seven answer :because 789,True
I don't worry about terrorism. i was married for two years.,True
Newt gingrich would probably leave the presidential race... if he learned it had cancer.,True
I don't think that was a chocolate chip.,True
"I masturbated so good last night, when i woke up, my dick was making breakfast.",True
"There's an omelet in the fridge. i want it. however, i can't have it... it's eggspired.",True
How did the barber win the race? he knew a **short cut!** ^i'm ^sorry,True
"If you use the word ridonkulous or ginormous, chances are you're a retardiot.",True
Why don't people like talking about herpes? it's a sore subject.,True
Dear nasa... ...your mom thought i was big enough -pluto,True
Why i like molecular-biology porn i watch it for the blot.,True
Why can't you hang out with bears? their bad breath is un-bear-able.,True
What did the cannibal do after dumping his girlfriend? he wiped his butt,True
I just got my first hand job. i'm officially a manicurist.,True
I'm classically trained in the art of nintendo.,True
