text,humor
For all the downvoters go fuck your mother,True
Wow did you see that premature ejactulation man he came out of nowhere....,True
I've started calling my penis the bullet. it's really small and comes really fast.,True
"When women go wrong, men go right after them.",True
Hear about the guy who had a fetish for christmas? he was fucking crackers.,True
My doctor told me not to lift anything heavy! now i have to sit down when i pee.,True
Go left at the chopsticks in the road - chinese directions,True
Hey girl are you soy sauce because you always no msg me back,True
How does a comedian like his eggs? funny side up,True
"School is like a boner, long and hard. unless you're asian.",True
Why are there only 49 entrants in the ms. black usa competition? nobody wants to be i-da-ho.,True
"Roses are red... roses are red, downvotes are blue, speaking of downvotes, here's one for you!",True
What do you call a jackass in the mafia? a donkey.,True
Why did the man get dumber after he fixed the potholes in the road? because he re-tarred it.,True
"I know milk does a body good, but damn girl, how much have you been drinking?",True
What do you call an irish woman who stays out all night? patty o'furniture,True
My favorite one liner ever!!! last night i walked into a bar it hurt,True
26.8 percent of all statistics are made up on the spot.,True
I'm busy now. can i ignore you some other time?,True
I got kicked out of the procrastinators club when i showed up for our first meeting..,True
You should never call your ex a whore it's offensive to prostitutes everywhere.,True
Why are archaeologists the most polite kind of necrophiliac? they'll date you before they fuck you.,True
What do you call it when you torture corn to death? macabre!,True
"And then satan whispered, hey let's put the alphabet in math",True
Why did hitler lose world war ii? because his reich exceeded his grasp.,True
Can i buy you a drink? i'd rather just have the money,True
Where do animals go when they lose their tails? the retail store!,True
I think i hear burglars dear. are you awake?  no!,True
A constipated woman once went 45 days without pooping it was a crowning achievement,True
What's hardest part about eating bald pussy? putting the diaper back on.,True
Lesbian vampires what do lesbian vampires say after sex? see you next month.,True
How does moses make his coffee? he brews it.,True
My biggest problem with passive smoking is having to follow the smoker around.,True
I've heard of a lot of dumb criminals... but bakery robbers take the cake,True
Every time i lay down in bed i think 'why didn't i do this sooner?',True
Did you hear about the paddle sale at the boat store? it was an oar deal!,True
What's the best feature of apple pencil? you don't need to sharpen it.,True
What kind of dog is the most colorful? a paint bernard!,True
What happened to mr. potato head when he smoked weed? he got baked.,True
How do you frighten a bee? sneak up behind it and yell boo bee!,True
The average person has sex 89 times a year. this is gonna be one hell of a week.,True
Why was the jedi so good at the synthesizer? he had a high midi-chlorian count. test.,True
"Yo momma is so fat, i took a picture of her last christmas and it's still printing.",True
What do you call a horse wearing venetian blinds? a zebra!,True
"Sad to think this is the tallest i'll ever be, barring some kind of awesome mutation.",True
Why did adele cross the road #to say hello from the other side#,True
I can't believe earth is 2017 years old! ...plus a couple billion years...,True
What do you want to be when you graduate high school? no more than 25 from gary muledeer,True
What does a feminist get when she can't afford a punching bag? a boyfriend.,True
Knock knock who's there? 9/11 9/11 who? you said you'd never forget...,True
This upcoming usa presidential election that's it... that's the punch line.,True
Lpt: how to keep time on your hands get a watch.,True
This world would be a much better place if some people's mothers would've just had a headache.,True
*follows around a family of ducks in the park while playing sandstorm on a boombox*,True
I wondered why the frisbee kept getting bigger then it hit me!,True
What do old women and cottage cheese have in common? they come in chunks.,True
How does a jew make coffee? hebrews it,True
What the hell is laser hair and why does everybody want it removed.,True
How many monkeys does it take to screw in a light bulb? none. monkeys screw in trees.,True
"Ya man, it is weird that your wife started wearing the same cologne i wear.",True
Sb50 panthers and broncos coin toss hillary won the coin toss,True
I've got to go guys. yesterday i bought a new shampoo that's supposed to change my life.,True
"It makes sense to buy automatic cars, because they cost an arm and a leg.",True
Why is blackmail called blackmail? because it isn't fair.,True
The zoo only has one animal it's a shih tzu.,True
You know what they say about assuming things... no i have no idea!! did you assume i did?!,True
How did we even waste time before twitter?,True
Girls are like blackjack i'm trying to go for 21 but i always hit on 16.,True
There were only 3 commandments until moses' wife got involved.,True
Meeting new people and trying my best to act all sunglasses emoji.,True
"What's the difference between a bird and a fly? a bird can fly, but a fly can't bird.",True
What type of overalls does mario wear? denim denim denim.,True
Why does george r.r martin never use twitter? because he killed all 140 characters.,True
He died doing what he loved... i'm not dead interrupting my jokes,True
I like my scotch like i like my women.. 12 and single.,True
"You see, son, when two girls love each other very much and they have a cup...",True
I like australian kisses. they're just like french kisses but down under.,True
Nothing like sitting on a chair at your kid's school to inspire you to never eat cookies again.,True
Don't you hate it when there's a really interesting topic and someone starts writing and,True
Why didn't jesus get into college? because he got nailed on the boards.,True
My mom keeps walking in everytime i watch porn. i'm just glad she doesn't know i'm watching it.,True
I keep getting bills from the memory erasing clinic but i've never been there,True
Sex appeal is 50% what you've got and 50% what people think you've got.,True
What did dave grohl say when he dropped his greek sandwich? there goes my gyro,True
Just spilled alphabet soup on my keyboard. i'm so confused,True
I basically have three hairstyles. 1. straight 2. wavy 3. homeless,True
What do you say when somebody calls you a pussy?  you are what you eat!,True
What bird tastes just like butter ? a stork !,True
Why wasn't jesus christ born in alabama? they couldn't find three wise men and a virgin.,True
The cat licks itself and it's cute. i do it and i'm no longer allowed in the library.,True
I used to have a real thing for posh spice.... it cost my mum a fortune in saffron.,True
"Daddy , how do stars die ? drugs , usually",True
What is long and hard that women don't have compulsorily? the military service.,True
If only mosquitoes sucked fat instead of blood.,True
I'm going to be a virgin for life set a good example for my kids.,True
Why don't cats play poker in the jungle? too many cheetahs.,True
Dance like you won't be turned into a gif.,True
You ever stick your dick in pecan pie? it's fucking nuts.,True
What's got 2 legs and bleeds? half a dog.,True
Why did kurt pull the trigger? he couldn't get hole out of his head,True
