text,humor
My questionnaire for teenage girls: 1. can you not 2. do you even 3. whatever,True
Why do pagans make the best husbands and wives? because they'll worship the ground you walk on.,True
Me: how much per hour? babysitter: $15 me: okay here's $2.37 million see you in 18 years,True
What do you call a sheep with no legs? a cloud.,True
Whose elbows are ashier than everyone else's? the jews.,True
A free product means... to free you of your money,True
"How do pirates know that they exist? they think, therefore they arrrr",True
Some kids called me fatty as i walked down the street today. i just turned the other chin.,True
Why did the hipster burn his mouth drinking coffee? he drank it before it was cool.,True
What did the constipated mathematician do... ...worked it out with a pencil,True
What kind of fish has two knees? a tunee fish.,True
I think women are fantastic every man should own several!,True
How much force does it take for the carolina panthers to lose a playoff game. one newton,True
"Dude, she just liked my status, she totally wants me.",True
What did the klondike bar say to jesus? what would you do.,True
"Live a little, ask her are ya done? while she's still yelling at you.",True
"What do you call two black men flying an airplane? pilots, you racist!",True
My problem with profanity is that..... it's mother fucking dusgusting,True
Well ... i'll be dammed. bodies of water when they see beavers coming.,True
Please come see my theatrical dramatization of the history of puns ... it's a play on words.,True
How do you feel if subjected to temperatures of absolute zero? 0k,True
What do a dildo and soybeans have in common? they're both used as a meat substitute.,True
Q: what do you call four matadors in quicksand? a: quatro sinko.,True
"If an elvis impersonator dies, doesn't he kind of become the best elvis impersonator",True
I saw the most unnecessary roundabout the other day... ...it was literally pointless,True
What do you call a psychic midget who has escaped from prison? a small medium at large!,True
Why can't astronauts listen to music? the beat can't drop in outer space.,True
I like cooking my family and my pets. use commas. don't be a psycho.,True
Never met a teenager driving a luxury car that i didn't hate.,True
What did the hotel clerk tell the guest with paruresis during check in? your in 8.,True
This is your captain speaking this is your captain shouting,True
"Q: how are an elephant and a plum the same? a: they're both purple, except for the elephant.",True
I'm either tired or hungry at all times. often both.,True
Don't beat your children... give them informative physical connections.,True
What instrument does the uterus play? the fallopian tuba.,True
Tlc launching new spin-off josh duggar retrospective series.... 15 and mounting.,True
All of your inspirational tweets make me want to track you down and pee on something you love.,True
Elton john just launched a women's lingerie line.. and you can tell everybody this is your thong,True
What do you call a black sasquatch? ...nigfoot,True
Abductor: i have your great granddaughter liam neeson: i literally died 12 years ago,True
What's the most popular red wine?? we want our land back!!,True
Why were all the gays winning poker in the 40's? because they had to keep a straight face,True
What are russian clothes always made out of? lenin.,True
What's irish and sits on your lawn? paddy o' furniture,True
How to find a girl in pic on internet? don't find any result on google,True
How do you ensure the letter y has a clean bathroom experience? a kleenex. that will be all.,True
I added someone as a friend 2 years ago but they haven't responded. they must be really busy.,True
Where do you take a sick horse? the horspital,True
Why doesn't chris hemsworth like to eat fruity pebbles on set? his lips were thor,True
"Which southeast asian drink is more popular, the iced tea or the coffee? neither. it's a thai.",True
Junk is something that you've kept for years & throw away 3 weeks before you need it.,True
How does the moon cut its hair? eclipse it. ha.,True
Why couldn't the dali lama go out and play with his friends? because he was grounded.,True
Identity theft is the most diabolical way someone can compliment you on doing a good job at life.,True
"Someone called me lazy today, i almost replied",True
*licks the fire in your soul *burns tongue,True
I bet the worst thing about being abducted is the whole country knows your real weight.,True
What kind of eggs do canadians prefer? grade eh?,True
I'm not a liar. i have an english degree; i'm an unreliable narrator.,True
"In america, people rob banks ... in soviet russia, banks rob you ! :)",True
Knock knock who's there ! arbus ! arbus who ? arbus leaves in 5 minutes ?,True
Seems like the most reliable way to get rid of some people is just to lend them money....)),True
What do you call a psychic midget that broke out of jail? a small medium at large,True
Maybe i'm like spider-man except i got bit by a radioactive sloth.,True
What do you call a sick bird of prey that enters the country without permission? an ill-eagle,True
How does a dog catcher gets paid? by the pound.,True
How do scientists develop chewing gum flavors? through ex-spear-i-mints.,True
"Dear diary, men think about sex every 7 seconds. i do that with pizza.",True
"If albert einstein sent you a text with a typo, you'd call him a fucking idiot too.",True
What do you call a factory that produces quality goods? a satisfactory,True
What do you call a cat in heat? prr-miscuous,True
When is it okay to spit an arab woman in the face? when her moustache is on fire!,True
I'm trying to think of an unemployment joke. but none of them work.,True
My teacher accused my of plagiarism on my calculus paper she said my work was very derivative,True
Why are black people so tall? because they're negros. (hah get it? knee grows?),True
The best part of dating a homeless girl is you can drop her off anywhere.,True
Dayyuuuum giiiiirrrl... did you fall from heaven? *pokes body with stick*,True
You know the difference between you and i? you came out of your mom. i came in her.,True
"I used to have a drinking problem. i still do, but i used to, too.",True
Did you hear the one about hellen keller? well neither did she.,True
A snake walked into a bar... ...and everybody freaked out!,True
Bought a muslim sex doll today it blows itself up.,True
I hate it when a dog starts barking and then every other dog nearby retweets him.,True
I don't think the proclaimers realized how far 500 miles really is.,True
Releases 420 cows on the field graze it. jk bye,True
The shortest route between point a and point b is under construction.,True
Why did the semen cross the road? because i wore the wrong socks today!,True
What is the sun's favorite type of music? sol.,True
My wife and i have lost over 150lbs combined!!! and my wife has lost 200!,True
My favorite prostitute told me she was a licensed psychologist... blew my mind.,True
"There are 10 types of people in the world those who can read binary, and those who can't.",True
What's the difference between a 4wd and a rental car? a rental car can drive anywhere.,True
Have you see the film about the guy who can't stop crywanking? it was a tearjerker.,True
Good jokes are like pizza. this is not a pizza.,True
What do you call a black abortion clinic? crime stoppers,True
Going to park my car in the middle of this intersection until someone tells me i'm pretty,True
"You (drinking coffee): drugs are bad me (smugly injecting heroin): actually, coffee is a drug",True
What do you call an angry muslim in ramadan? fastin' furious,True
I just wish god hadn't hidden all of my talents so well.,True
Why did anakin skywalker cross the road? to get to the dark side...,True
