text,humor
Any tv can be a tv dinner if you eat tvs,True
I put on one of those things that prevents me from ever having children. a shell suit.,True
It's weird how women are always wearing clothes. what are they trying to hide?,True
Whenever a bill collector calls i just give the phone to my toddler and tell her it's barney.,True
Jokes about unemployed people are not funny... they just don't work.,True
"People who say no, and here's why... need to realize that we stopped listening after the no part.",True
So sex workers ever post anything that's nsfw?,True
What are the best sort of bees? boobies,True
What? where? -owl on some next level shit,True
"Why do native americans hate the snow? because it's white, and it's on their land.",True
What do you call an anorexic lady with a yeast infection? a quarter ponder with cheese.,True
What do you call a sweaty british millionaire? all-quid.,True
Teacher: r-o-x does spell rocks? pupil: what does it spell then !,True
I hate to call it one night stands. i prefer auditions.,True
Why is it so hard to sleep with asian women? it can be a slippery slope.,True
What can a lawyer do that a duck can't? stick his bill up his arse.,True
What does a light bulb filled with gas?,True
Your mom dropped you off today... she was fined for littering,True
I hate people who take drugs... ...such as the police and customs officers.,True
What's another name for a ghost writer? a prose-titute.,True
"Alcohol won't solve my problems, but neither will milk or orange juice.",True
What do you call a book club that hasn't changed their book in a thousand years? church,True
There has to be a better way. voiceover: hot tubs.,True
My pet mouse elvis has died :( he was caught in a trap.......,True
How did simba make the pride lands great again? he put up a wall,True
What do you call a married cougar? a cheetah.,True
My internet connection is just like my ex-girlfriend unstable,True
What was marie curie's fitness program on the airwaves called? radio-activity,True
"Some people have hauntingly good looks. not you though, you're just really scary looking.",True
When i met my wife i knew she was a keeper she was wearing massive gloves.,True
What's the latest big thing to sweep across japan? the ocean.,True
I figured out why new mothers are so tired. having kids really takes a lot out of you.,True
"I had a roommate, but he was ran over by a bus... now i have a flatmate.",True
Do you like web jokes? yes - they're e-larious!,True
"Whatever kind of look you were going for, you missed.",True
What does a jewish cat say at weddings? meowzel tov,True
How can you tell someone's a navy seal? they'll tell you in their novel.,True
"Hey girl, are you an f5 key? cause that ass is refreshing.",True
What happens if a pyramid commits a crime? it is put in imprismment!,True
What will be the most useless invention? a waterproof teabag,True
If she asks what the weight limit is on your ceiling fan.... she's a keeper!,True
Did you hear about the ramen warehouse that burned down? dozens of dollars worth of ramen was lost.,True
Life would be so much better if there were pinatas strategically placed throughout your day.,True
Jealously is something you're good at when you suck at everything else.,True
(pickup line) are you a test-tube baby? because you're perfect.,True
What do dwarfs and midgets have in common? very little,True
Why did the french construct the maginot line? to keep the nazis in czech!,True
How do you get a nun pregnant? dress her up as a choir boy.,True
My girlfriend told me she didn't want anything for birthday i didn't give her anything :o #thuglife,True
What does an electrician say while meditating? ohm... ohm...,True
Why did the french chef commit suicide? he lost the huile d'olive.,True
What's worse than stubbing your toe? the holocaust,True
Schrodinger's hater gonna both hate and not hate.,True
What do you call a chinese guy with a large penis? hung kong.,True
What was inxs singer michael hutchence's favorite vegetable? the autochoke.,True
What i lack in imagination i make up for in....stuff.,True
All the roles in gravity were played by martin lawrence.,True
What do nazi pilots eat for breakfast? luftwaffles,True
What's the difference between a toddler and a handgun? a handgun can't suck a dick.,True
Why did the chinese kangaroo turn red? because it was making a great leap forward.,True
What time does sean connery go to the us open? tennish,True
Man is like spider... ..bound to have sticky fingers after being on the web,True
I think mondays were invented to punish us for all the fun we have on the weekends!,True
What do you get from a pampered cow? spoiled milk,True
What was the hexadecimal 6 afraid of the canadian hexadecimal 7? because 7 8 9 a,True
"Secretly hoping my ex will call or text one day, just so i can reply, 'who's this?'",True
"If that's his reaction to spinach, popeye should never try cocaine.",True
What's best about hiring an immigrant midget? you pay them under the table ;),True
They say you are what you eat i guess that makes me a human,True
Why does mrs pepper walk funny cause dr pepper comes in a can.,True
What happens when keemstar and ricegum have a baby? he's born with diss-lexia,True
I once met a prostitute that said she would do anything for $100 i said paint my house.,True
What performance enhancing drugs do penguins use? polaroids,True
What do you get when you cross a tiger and a chicken? just the tiger,True
I woke up the other day and had really bad bed head. never called her again.,True
What do you get when you mix 9th grade literature with alcohol? tequila mockingbird.,True
"When i found out my toaster wasn't waterproof, i was shocked!",True
Show me on this calendar where the bad monday touched you.,True
How do you circumcise a whale? four skin divers,True
If you cross a telephone and a lobster  what will you get? snappy talk.,True
Be sure to comment on everything a customer buys. they love that.,True
"I hate recursion, irony, and the oxford comma.",True
What's the difference between an ass kisser and a brown noser? about 2 inches.,True
I don't like going to the beach. i'm a playa hater.,True
What did the buddhist say to the hotdog vender ? make me one with everything,True
What do you call a redhead who dyes her hair blonde? transginger,True
Bono is gonna be really pissed off when he finds out he's not jesus.,True
Seal walks into a club sales have been down recently so he doesn't play larger venues anymore.,True
What famous hotel chain do muslims prefer when travelling on religious holidays? ramadamadan.,True
Why did the bus stop? because it saw the zebra crossing.,True
"Chuck norris doesn't shower, he only takes blood baths.",True
Why are teenage girls so odd? because they can't even,True
*panics during bank robbery* uhhhh hi yeah i'd like to put this gun in my safety deposit box,True
"What has four wheels, and flies? a garbage truck.",True
Why was the scotsman buried on the hill? he died.,True
"The commonwealth games: an excuse not to invite russia, china and the usa.",True
"One time, i solicited a midget hooker. i paid her fifty bucks to go up on me.",True
Anyway it was lovely to meet you! - translation: off you go!,True
"Damn girl , are you a tv ?? because you got all eyes on you !",True
"Not only is my new thesaurus terrible, but it's also terrible.",True
