text,humor
"When someone says something is great, i take that as a personal challenge to not enjoy it.",True
Q: what do you call a video of pedestrians? a: footage.,True
Personal reflection is important for anyone working in the mirror industry.,True
Where do jewish people go to think? concentration camps.,True
Stephen hawing running for president just kidding.....he can't run,True
What did the sardine call the submarine ?  a can of people !,True
What do you call a short psychic who got away with murder? a small medium at large,True
So excited for the season finale of america i hope there's another season though...,True
Why are there so many trees in harlem? public transportation.,True
How do old people go to the bathroom? depends.,True
Why is santa so jolly? because he knows where all the naughty girls live. happy holidays fun!,True
What is the most confusing day in harlem fathers day,True
Why did little timmy fall off his bike? because someone threw a canoe at him!!!,True
Please comment apparently that's how the real jokes are made.,True
What happened to the body builder ...whose favorite gym closed down? he was depressed.,True
"If you can smile when things go wrong, you have someone in mind to blame.",True
I would never tell a rape joke it would be too forced,True
What did the sheep at the fraternity say? braaaaaaaah,True
I lost my job at the suicide hotline. apparently reverse psychology isn't very well accepted.,True
"You're not really a parent until you swat blindly into the backseat, hoping to connect with a kid.",True
"Did you know there are bees that produce milk? yeah, they are called boo bees.",True
Two wrongs don't make a right. and two half-wits don't make a wit.,True
You might be from mexico but i'm sure i've eaten more mexican food than you.,True
What do you call a dumb elephant? donald trunk,True
My wife: what are you doing? having an argument on twitter with a man or woman? a lamp.,True
How do you guys tweet from the toilet? i poop with both hands.,True
I was wrestling with an anaconda for 3 days... and then i realised i was masturbating,True
"What did the kid with no arms and legs get for christmas? ...nothing, because he was jewish.",True
"Google+ is the gym of social networking. we all join, but nobody actually uses it.",True
What happens when two pastries divorce? they have a custardy battle,True
How many feminists does it take to screw in a light bulb? that's not funny.,True
What do you call a punjabi fellow stuck in the middle of a shark-filled ocean? amandeep trouble.,True
Every poop begins with p read with the kay jingle in mind.,True
Sometimes i feel like a woman trapped in a woman's body - russian nesting doll,True
At what age do you think it's appropriate... ...to tell a highway it's adopted?,True
"Did you know princess diana was on the radio? and the dashboard, and the windshield...",True
A peddler at the mall tried to sell me some velcro.. what a ripoff,True
Sex toy. do you know about isis making there own sex dolls? it blows up itself.,True
What hood was the swedish cholo from? stockholmes!,True
What did they call the mexican cleaning robot? aye caroomba,True
What do you call someone who worships balls? sack-religious.,True
I got this amazing girl's number at work today see you later jane doe 522/16!,True
What idiot called him alexander graham bell instead of lord of the rings,True
"What's yellow and not a banana oh, wait i forgot, it is a banana",True
What is a trump supporters favourite exercise? white power walking!,True
Hey are you from gryfindor? great. can i slytherin?,True
So i'm taking a terrorism and covert politics class pretty sure i bombed the midterm.,True
"My girlfriend doesn't think i can think fix the electric shower. well, she's in for a shock",True
How do you confuse a straight person? lgbtq+,True
What does mr miyagi call his cat mr meow'y,True
This joke is like a party without any demand for fruit juice. there is no punch line.,True
Who do fish listen to when they want to hear some dubstep? krillex.,True
Why men like to fishing so much? they finally found something as smart as them to talk to.,True
I tripped over a bra today i think it was booby trapped,True
Now that gay marriage is legal in the usa ops can finally get married!,True
My ex was a true professional.she said you are fired when we broke up.,True
Just made 7 decisions based on my phone's battery life.,True
What did the homeless man say to the woman who asked if he wanted 20$? yeah.,True
Today i am the c.e.o of the i don't give a sh*t committee........ we are hiring,True
Hello darkness my old friend. darkness: i'm not lending you any money.,True
Why does c-3po always tell han the odds? because he can't even.,True
Knock knock who's there ! alf ! alf who ? alf all if you don't catch me!,True
: gracias wife: well? me: we are in spain,True
Where did chappelle store all his rick james outfits? unit e,True
Studies have shown that intelligent people swear more than stupid motherfuckers.,True
What did the judge do to the lawyer who insulted him? he got him diss barred.,True
Stop looking at row numbers in first class. that's not where you sit.,True
What do kodak film and john lennon have in common? they both came in a yellow box,True
What's the difference between harry potter and the jews? harry made it out of the chamber.,True
Why the u.s suck at chess? 'cuz they lost two towers,True
Q. what does kodak film and condoms have in common? a. both are made to capture special moments.,True
"If my grandmother was on twitter, i bet most of her tweets would be about raisins.",True
Where did the witch get her furniture ? from the ideal gnome exhibition !,True
How come justin bieber doesn't like to shop at sports authority? because he likes dick's.,True
Whenever my ex-girlfriend regrets her abortion... ...she just calls and talks to me for an hour.,True
Sex on the golf course: is that considered a hole-in-one?,True
True intimacy is chatting within a shared google doc,True
What did the lesbian vampire say to her girlfriend? see ya next month!,True
I really like those black and white movies where no one speaks inter racial porn.,True
"What's the first letter of the canadian alphabet, eh?",True
What do you call it if a white person robs you? capitalism,True
What sound does a fratboy make when he hits the water? douche,True
What's a good example that oil is a bad lubricant? middle east,True
How much electricity is in the ground? 1 terrahertz,True
Did you hear about the guy who got his left side cut? he's all right now!,True
Q: what do you call a dumb blonde behind a steering wheel? a: an air bag.,True
This joke isn't funny. what do you say when the punchline's told first?,True
Surfing is a good choice for people who like skateboarding but wish it had more sharks.,True
My computer is a nympho at night because any little touch turns it on,True
I hear the black knight isn't as bad as he seems... he's medieval,True
Is it gay in here or is it just glee?,True
Q: what is a monster's favourite game? a: swallow the leader.,True
Why do hockey players wear so many pads? because they have 3 periods every game!,True
(-1)(2^3)()() and it tasted great. (maths joke see who gets it),True
I had a few jokes about unemployed people... but none of them work,True
What do mathematicians and ravers have in common they both search for x,True
What's the difference between harry potter and a jew? harry made it out of the chamber.,True
"What's hillary's thoughts about her campaign? iran, iraq, i lost",True
There's a bush and a clinton running for president next year.,True
"I quit my job today!! the money from that nigerian king arrives tomorrow, i'm so excited.",True
