text,humor
What gets easier to pick up as it gets heavier? women.,True
Why doesn't a chicken wear pants? because its pecker is on its head!,True
Why do you never see elephants hiding in trees? because they are really good at it.,True
I always eat at mcdonald's when they do the monopoly pieces. 1 in 4 wins obesity.,True
How did the burglar get into the house? intruder window,True
What does a mathematics professor do when he is constipated? he works it out with a pencil.,True
<-- pops double collar and eats hamburger with a fork and knife,True
I farted today and 4 people turned around.. i felt like i was on the voice.,True
What do you call a teacher who's always late? mr. buss,True
"Jokes about the eurozone crisis, greek debt etc anyone got any good ones?",True
How does twitch (streaming site) chat make money? kappatalism!,True
We have hbo - apparently still a bragging point in the motel industry.,True
I'm writing a book called 'stop overreacting.' if no one buys it i'm going to kill myself.,True
I burned 1000 calories by lighting my arm on fire,True
Nothing beats a beautiful woman. except chris brown,True
I went into a haunted house today. all the ghosts ejaculated on my face. it was a bookkake.,True
So how do you circumcise a hillbillie kick his sister in the jaw.,True
Where does trump buy the bricks for the mexican border? at wallmart i'll show myself the way out,True
Chuck norris once participated in the running of the bulls. he walked.,True
Still waiting for what didn't kill me to make me strong.,True
I guess fifa had to pee cause they couldn't hold their blatter anymore.,True
Can't wait till bin laden slips up and checks-in on foursquare.,True
Steve jobs will be back he's an android afterall.,True
Shepherd's wife: you always seem so happy dear. shepherd: i got ewe babe.,True
Every time i read rofl i hear scooby doo trying to say waffle,True
I've heard that students in death valley get terrible grades. they never get above c level.,True
"When i get naked in the bathroom, the shower usually gets turned on.",True
So i went to an orgy at a campsite last night.... it was fucking intense.,True
I'm like a fat lady's flip-flop... ...under a lot of pressure,True
Life; it's all about finding the next good time.,True
"For me, getting girls is like spreading butter... it's much easier with a knife.",True
"What do the letters g, i, t, n, h, n &amp; o have in common? nothing",True
What kind of genie only grants wishes to men? a misogenie.,True
"*sees girl at bar* hey baby, wanna get outta here? sure! good, you're really killing the vibe.",True
Just decked the halls. let that be a warning to halls everywhere.,True
With all of the experience the fine bros have... i wonder why they didn't see this reaction coming.,True
Whoever just called my mom 3 minutes after she called me you are a god!,True
Blonde driver q: why did the blonde take a right into the ditch? a: her blinker was on.,True
How i broke my cat's knees? with rude eyes.,True
Anton chekhov brought his gun to work he was fired.,True
I got robbed last night the burglar replaced everything with an exact replica,True
What happened why the grape was squished? it let out a little wine eh....eh..eh,True
Did you hear about that new space mosque? it's allah this world!,True
The people who make lyric videos on youtube are the backbone of this nation,True
Why did microsoft go from windows 8 to 10 because 7 8 9,True
Asked an artist friend if he does nude portraits he charges by the pound,True
"Just yelled f, you guys! to my students. another perk of being a music teacher...",True
What do you call a female cop that shaves her vag? a cunt stubble,True
My girlfriend told me that her gran died of food poisoning. the toughest part was acting surprised.,True
What did the right boob say to the left boob? you're my breast friend,True
"If a feminist has 15 cupcakes and she eats 13 of them, why is she wearing leggins?",True
What did the joker say to the dwarf planet? why so ceres?,True
Knock knock. who's there? to. to who? to whom!,True
Why do women wear makeup and perfume? because they're ugly and they smell.,True
*astronaut takes a photo of earth from space* earth: delete it.,True
What do you get when you throw a grenade in a french kitchen? linoleum blownapart,True
Let's shoot some hoops. i hate those fucking things. maybe we can play basketball afterwards.,True
My friends all say i'm extremely condescending... ...that means i talk down to people.,True
"Don't drink and drive, also don't call frozen yogurt fro yo.",True
What's the difference between my ex and the titanic? the titanic only went down on 1000 people.,True
What do a prostitute and a plumber have in common? they both service the john.,True
What do you call mexican stoners? baked beans,True
What do you get if you cross a giant ship with the internet? the site-anic.,True
How do farmers count their cows? with a cowculator!!,True
Autism awareness day a day for people with autism to be aware they have autism,True
What's fermat's favorite topic in mathematics aside from his theorem? fermatation.,True
For 65million years the t-rex was the number one predator then came bill cosby,True
I can't believe i forgot to go to the gym today that's six years in a row now,True
Why was the hamster a bad supreme court justice? because his mind was always on a pellet.,True
"I like my coffee like i like my women, without a penis.",True
Q: mom's have mother's day father's have father's day. what do single guys have? a: palm sunday.,True
Yo mama so fat she gives herself group  hugs!,True
Every time i go for a jog i get hit by the same bike it's a vicious cycle,True
"Birds wouldn't be so smug in zero gravity, i bet",True
Why do rednecks love halloween? they get to pump-kin.,True
What's a frenchman's favourite social media button? retweet.,True
What do stephan harper and pennies have in common? they're both useless in canada.,True
What is the difference between your mum and a sack of green apples? your mums a slut!,True
"When you're right, no one remembers. when you're wrong, no one forgets.",True
I'm not saying she has daddy issues but she only fills out credit cards for the instant approval.,True
How long does it take to reach the ground from 110 stories up? the rest of your life.,True
What did the druggie do when he got acid? took some tums,True
Donald trump is 69. let's hope the death trend carries on. third time's the charm.,True
What's the best part about having a blind partner? you know they won't be seeing other people.,True
I'm anti-choice. i think every woman should have an abortion.,True
What did the flower say about the tree heading to the sky? he's on route.,True
"When the titanic crashed, what were they floating on? an iphone 7, there was no jack.",True
If blind people wear sunglasses shouldn't deaf people wear earmuffs?,True
Knock knock: nutella knock knock who's there? nutella nutella who? i'm nutella-ing you.,True
"Amazingly, this sentence contains all letters of the alphabet djkquvwxz",True
What do you put in a www.ashing machine? net curtains!,True
What do you call an extroverted snail? a slug,True
What do you call a lying rooster? a cock you wouldn't believe!,True
I have tits. you will believe my lies.,True
What do you call a magic dog? a labracadabrador!,True
My plan to disappoint everyone i've ever known is exceeding my expectations.,True
How do you get high underwater? seaweed! lol my friends 12 yr old daughter told us this one,True
Why are new yorkers so depressed? because the light at the end of the tunnel is new jersey.,True
Whats the hardest part of rollerblading? telling your parents that you are gay.,True
Have you see the movie constipation? no? that's because it hasn't come out yet.,True
