text,humor
Why did mrs. quartz divorce mr. quartz? he took her for granite.,True
"I've never fucked a poofter, but i've fucked a bloke who has.",True
A wizard walked into a gay bar and disappeared with a poof,True
"Today is sigmund freud's birthday which reminds me, mother's day is this weekend.",True
No evidence is good enough for a creationist... but no evidence is good enough for a creationist.,True
Q: what does bill clinton have in common with former great presidents? a: absolutely nothing.,True
What did the human torch say before he cooked the beef? **filet mignon!**,True
"Who was the best boxer of all time? jim jones, he knocked out 909 people with one punch!",True
The best thing about a blowjob... ... is the 15 minutes of silence.,True
Why does tiger woods have a bad sex life? he always finishes in the least amount of strokes.,True
How do bank robbers send messages? by flee mail!,True
What do you tell a smelly japanese person? takashawa.,True
"What did 50 cent say when dr. dre gave him a sweater? gee, you knit?",True
If you made a viral video of a cow... it'd be called a bo-vine.,True
Was snoop dogg being serious when he changed his name? or was snoop lion ?,True
A man walks into a zoo. the only animal there is a dog. it is a shih tzu.,True
Men are like remote controls. simple. easy to use. and usually lying around a tv.,True
"If you steal a clean slate, does it go on your record?",True
I guess phillip hughes was the first aussie to die of a bowler. badum tiss.,True
What's the difference between herpes and friends? i don't have any friends.,True
To the guy who invented zero: thanks for nothing!,True
If apple releases a car... will it have windows?,True
What do you call someone who can't eat burnt toast? black toast intolerant.,True
"No, you get the hell off your property.",True
I'm dreaming of a white christmas... ...is one of donald trumps more offensive slogans.,True
"I may be delusional, but at least every single person i've ever met is in love with me",True
I like my women like i like my coffee... hot and not talking.,True
"What does one tampon say to the other? nothing, they're both stuck up bitches",True
What's the difference between firewood and a jew? the firewood ain't been turned into ash yet.,True
What's the difference between black people and cancer? cancer can get jobs.,True
I saw my brother kiss my uncle today. i'm starting to think he's relatively gay.,True
What does a catholic eat at the movies? pope-corn,True
Yo mama cross-eyed and watches tv in stereo.,True
I'll sell my broken watch when the time is right.,True
Every photo taken inside my house has at least one laundry basket in the background.,True
Why do space rocks taste better than earth rocks? because they are a little meteor,True
I'm only two people away from having a love triangle.,True
"Did jesus pay for our sins with cash or credit card? neither, he used praypal.",True
Are the polish for or against abductions? maybe i should take a poll,True
"I like my women how i like my coffee. black, ground up and in the freezer.",True
What's an irish seven course meal? a six pack and a potato,True
Our great dane has been causing quite a smell around my house. whenever he barks i shit myself.,True
"I have a decaffeinated coffee table looking at it, you wouldn't know it",True
I believe in you're stupid at first sight.,True
Why do black guys always have nightmares? because we killed the only one with a dream.,True
Die hard what happens when you overdose on viagra,True
What do cats major in college? string theory!!,True
Which character of pokemon is a jew? ash,True
"What did adam say to eve on christmas? it's christmas, eve.",True
Last night i dreamed that i was a homeless dog it was pretty *ruff*.,True
Knock knock who's there ! chile ! chile who? chile out tonight !,True
What is the recommended psychological treatment for mentally ill statisticians? regression therapy,True
Does this cubicle make me look dead inside?,True
What would inception: the porno be called? contraception.,True
Why are there no walmarts in syria because there's a target on every corner,True
Joke spy why did the spy stay in bed? because he was undercover,True
Science builds airplanes &amp; skyscrapers... ...and faith brings them together.,True
"I broke up with my penis, so i wrote a song... called so long.",True
"I hate street performers. then again, i'm a mime, so i can't really talk.",True
What do you call an abortion in prague? a canceled czech.,True
Til john milton wrote paradise lost. then his wife dies so he wrote paradise regained.,True
"I like my women like my coffee... in a burlap sack, on the back of a donkey.",True
Why does santa not have kids? cause he only comes once a year.,True
"Fun fact, clown fish are edible. but be forewarned, they taste funny.",True
*adds lol to the end of a message to sound less mean*,True
"So, a thought crossed your mind? must have been a long and lonely journey.",True
I'm pretty sure the whole ladies first thing was created by a guy just to check out ass.,True
Q: chief running water had two sons. what were their names? a: hot and cold.,True
"There are 4 states of matter solid, liquid, gas, and black lives",True
Internet explorer... the best browser for downloading a new browser,True
What did the college student say to a banker? i am forever in your debt.,True
I thought the fire alarm went off so i exited the building. it was a premature evacuation..,True
What do you call a camera with severe mood swings? a bipolaroid,True
Why do lesbians never cook? because they eat out.,True
Justin bieber has grown a mustache. his transformation into a teenage mexican girl is now complete.,True
What is the best thing about dating a homeless girl? you can drop her off anywhere.,True
What are the most common mistakes your ______ makes in bed?,True
What is the best thing about duct tape? it turns no no no into mm mm mmmm.,True
My sex life is like a ferrari.. i don't have a ferrari,True
How do you make a pole angry? deport him.,True
Why is time a whore? because she fucks everybody.,True
"So there was this surfer dude called curl, but he died in a tsunami wave rip curl",True
What do you get when you give a head of lettuce to an epileptic? a seizure salad.,True
It's so cold... i saw a gangsta pulling up his pants,True
What kind of laptop calls you a thousand times? a dell,True
"Email subject line: your invited. thanks, i'll bring an apostrophe and an e.",True
If i was any hungrier brad pitt and angelina jolie would adopt me.,True
One fifth of people... ...are just too tense!,True
What does michael jackson and santa clause have in common? they both like to come down your shoot.,True
Why did the siamese twins travel to england? so the other one could drive,True
Why do men become smarter during sex? because they are plugged into a genius.,True
"I don't think so, people who are thinking so.",True
"I called into a suicide hotline and they tried to save my life, talk about misleading.",True
Yo mama so fat she was floating in the ocean and spain claimed her for then new world,True
Why were the coffee beans upset? because they were grounded.... or black i am not sure.,True
What do jesus and your mom have in common? they both got nailed all night.,True
You know how i know we are gonna have sex? i'm stronger than you!,True
What is the difference between a default subreddit mod and a radical feminist? nothing.,True
Why do felines always win board games? because they are cheetahs.,True
Why was the sapling such a horrible entrepreneur? because he couldn't branch out.,True
