text,humor
Why doesn't waldo wear stripes? he doesn't like to be spotted,True
What do you call a fish out of water? asians? idk it's been a rough day.,True
A husband and wife talk about the weather... she's too wet and he says it's coming down hard.,True
Catch 22: i bought a protein shake but am not strong enough to twist the cap off.,True
Jokes about deporting mexicans aren't funny they're despicable.,True
Guess why they call me thunder penis? because you can't see it,True
Chuck norris can skeletize a cow in two minutes.,True
My cat and my paraplegic stepdad are so similar. neither like being tossed in the neighbor's pool.,True
There is a u.n group set up to help those who're bisexual... b-i-n.g.o!,True
I want to open a donut shop called hole foods.,True
People that whip their seats back on airplanes are almost certainly terrible lovers.,True
I just bought a rape whistle... and the look on my victims faces is priceless.,True
Q: why is a violinist like a scud missile? a: both are offensive and inaccurate.,True
It's so cute how fish just can't contain their excitement when you cuddle them.,True
My neighbor crashed her car while listening to adele. she went rolling in the jeep,True
Why do avon ladies walk funny? their lipstick.,True
All dick jokes are basically the same... they just vary in length,True
*unplugs grandpas life support to charge my vape*,True
How many optometrists does it take to change a lightbulb? 1 or 2. now 1... or 2.,True
Why do so many /r/thedonald users work in movie theaters? because they're great at projecting.,True
Chuck norris's sweat has burned holes in concrete.,True
"Duct tape can't fix stupidity, but it can muffle it.",True
What's darth vader's corrupt brother's name? taxi vader,True
Meanwhile in soviet russia... a bar walks into a horse.,True
I wish i were as attractive to women as i am to mosquitoes.,True
I told my waiter the same thing i told my plastic surgeon. give me chicken breasts.,True
Sometimes i wake up crabby. sometimes i let her sleep in.,True
Wanna hear a joke about sodium hybromite? nabro,True
"I'm like a bird, i'll only swim away, i don't know what a bird is",True
Finally took that warning on the cigarette pack to heart and stopped littering,True
Why did the train engineer go on a rampage? he had a loco-motive.,True
Let me tell you guys an alzheimer joke if i can remember it.,True
Lpt: if at first you don't succeed repost in another sub,True
I don't know why they call it the oedipus complex. banging your mom seems fairly simple.,True
"Knock, knock... .. who's there? buster buster who? buster cherry, where's ya daughter?",True
What does arnold schwarzenegger call a colonoscopy? a cameron diaz,True
You know how people say they'll pray for you? i bet they don't. assholes.,True
I'm having an increasing fear of new year songs. must be ole langxiety.,True
Why didn't the mother splinter call her son on his birth-day? because he's a little prick!,True
Latvians don't know fonz... ...they don't have happy days.,True
Just robbed a bakery i kneaded the dough.,True
Did you hear about the lawyer defending the public masturbater?.... he got him off.,True
Why does a milking stool have only 3 legs? because the cow has the utter.,True
A courtroom artist was arrested today for an unknown reason... details are sketchy.,True
*gains winter weight for insulation *is now fat and cold,True
"Tifu by going to subway instead of quiznos oops, wrong sub",True
"What do you call an eight-legged insect holding a magnifying glass? a spy, duh.",True
Why don't you ever see hippos hiding in trees? because they're so good at it.,True
"What do mexican and black people have in common? once you've seen juan, you've seen jamal.",True
A wise chinese man once said... if a dog barks... its probably undercooked.,True
Why can't you fool an abortion? it wasn't born yesterday.,True
Why do owners of muffler shops sleep so good at night? they're exhausted.,True
What do mathematicians think about exponential functions? they're radical.,True
I have feelings for you. please take them and leave.,True
What did the claustrophobic fungi say to his friends? there's not mushroom in here,True
My buddy told me he wanted to study paleontology... i told him it was a dead-ends job.,True
How do you get a whale off a beach? a whale-barrow!,True
When you get a bladder infection... urine trouble.,True
Blackman: i hate these crackers in my soup! i prefer white bread.,True
"Took my first cab ride last night and i gotta say, the price was fare!",True
What do you give a sick horse? cough stirrup.,True
What happens if you don't keep up payments to your exorcist? you get repossessed.,True
How do you make a girl gain weight? marry her.,True
Where does edgar allen poe get his mail? at his p.o. box,True
Owls would be so much cooler if they could also say 'are you',True
What do you call a paper crane folded by a prositute? whoreigami,True
This is circular logic because this is circular logic.,True
Ain't no party like a neal brennan party cuz neal brennan quietly resents you for making a mess.,True
"This generation will go down as, perhaps, the greatest in history at taking pictures of themselves.",True
Why cant a bicykle stand on its own? because its two tired! *badum tiss*,True
How do i know you're getting laid tonight i'm stronger than you,True
What did the pirate say to the flying prostitute? land ho!,True
"Have you heard the joke about the cloud? no? eh, it's way over your head.",True
Why was the chess player pregnant? because they were mated.,True
What do you call a gang made up of cookies? oatmeal raisin hell,True
What did the cow say to the hay? i chews you,True
I hope death is my father... because he'll never get me.,True
What happens to a politician when he takes a viagra? he gets taller.,True
What's the best part of divorce? two kwanzaas,True
What do you call a retarded psychic who just escaped from prison? a small medium at-large!,True
Why did the geometry major marry a brit? because she was a cute angle.,True
Q: what's another name for the intel inside  sticker they put on pentiums? a: the warning label.,True
Have you ever heard of movie constipation? no?? because it still hasn't come out yet.,True
What did the gardener say to the man in the grass shoes? water thoooose,True
What happens when a pokemon goes through puberty? it's bells sprout.,True
"I played tennis with a eunuch once... no competition, the balls were in my court.",True
What do you call it when you refuse to do core workouts? abstinence.,True
"I don't know what else to say... me, giving my husband false hope",True
"During pelvic exam: dr.: your cervix is very high. me: omg, weed affects your cervix too?!",True
What has four wheels and flies? a garbage truck!,True
How to climb a flight of stairs? step one step two step three,True
You won't believe how these like-minded high schoolers are luring new student victims! clique bait,True
I like to start every morning with a good fuck. oh fuck...it's time to get up.,True
What the quickest way to a mans heart? though his chest with a knife,True
If obama had run against a cop in the 2012 presidential election... he would have got beaten.,True
The only time a woman succeeds in changing a man is when he is a baby,True
What is the best formula for leaving auschwitz? lenght of chimney x wind speed,True
Congratulations to amy winehouse for being sober one year.,True
What is it called when a man molests with each release? per version.,True
Why can't white tumb1r girls divide or multiply by two? because they can't even,True
